mega_whale_tx_count,block_date,non_exchange_volume_eth,whale_tx_count,withdrawal_tx_count,non_exchange_ratio,net_flow_ma7,deposit_tx_count,non_exchange_tx_count,deposit_withdrawal_ratio,whale_exchange_withdrawals_eth,mega_whale_volume_eth,mega_whale_ratio,exchange_volume_ratio,whale_net_exchange_flow_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_volume_eth
178.0,2018-02-20 00:00:00+00:00,596018.8749,608.0,73.0,0.6877,-62010.1631,61.0,474.0,1.7268,99260.8073,610740.0482,0.7047,0.3123,-72143.256,2766.511463,171404.0633,866683.7455
163.0,2018-02-21 00:00:00+00:00,584226.884,685.0,88.0,0.7903,-58852.3771,76.0,521.0,0.9569,79221.9441,456917.8364,0.6181,0.2097,3412.6617,3208.509308,75809.2824,739258.1106
149.0,2018-02-22 00:00:00+00:00,2261354.3375,534.0,66.0,0.9289,-58815.4198,61.0,407.0,1.8467,60761.0418,2218997.0107,0.9115,0.0711,-51443.9985,16792.393638,112205.0403,2434320.4195
178.0,2018-02-23 00:00:00+00:00,546385.416,431.0,28.0,0.7947,-59061.9847,23.0,380.0,1.5231,55958.5185,512965.4425,0.746,0.2053,-29274.3093,3100.081321,85232.8278,687576.7623
112.0,2018-02-24 00:00:00+00:00,741825.1734,310.0,26.0,0.8784,-53386.5055,23.0,261.0,0.8521,55425.0504,709109.5658,0.8397,0.1216,8195.123,16208.064847,47229.9274,844480.1512
93.0,2018-02-25 00:00:00+00:00,311216.2632,268.0,23.0,0.8338,-55477.7713,16.0,229.0,2.2348,19176.0109,253414.1594,0.6789,0.1662,-23677.7177,2617.93218,42853.7285,373246.0026
207.0,2018-02-26 00:00:00+00:00,577270.9083,307.0,20.0,0.824,-31856.4843,29.0,258.0,2.7806,32609.4658,608927.4832,0.8692,0.176,-58063.8932,3553.739638,90673.359,700553.7331
146.0,2018-02-27 00:00:00+00:00,318510.1046,146.0,8.0,0.7952,-30198.1369,10.0,128.0,6.6278,10756.3099,400557.5487,1.0,0.2048,-60534.8243,3885.876484,71291.1341,400557.5487
153.0,2018-02-28 00:00:00+00:00,331235.9878,153.0,5.0,0.8534,-36138.3524,12.0,136.0,5.0762,9363.7736,388132.3823,1.0,0.1466,-38168.8472,1834.082741,47532.6209,388132.3823
154.0,2018-03-01 00:00:00+00:00,512504.0169,154.0,7.0,0.8868,-33349.848,13.0,134.0,2.9058,16751.3846,577931.2532,1.0,0.1132,-31924.4671,8334.789797,48675.8517,577931.2532
140.0,2018-03-02 00:00:00+00:00,322748.5338,140.0,9.0,0.7637,-38390.338,20.0,111.0,4.6585,17645.99,422598.2537,1.0,0.2363,-64557.7399,3580.963338,82203.7298,422598.2537
116.0,2018-03-03 00:00:00+00:00,201810.8546,122.0,7.0,0.7265,-48044.1395,10.0,105.0,8.1516,8303.2824,271824.9094,0.9785,0.2735,-59381.4873,3042.012823,67684.7698,277798.9068
98.0,2018-03-04 00:00:00+00:00,241370.8528,113.0,8.0,0.7685,-52562.0234,10.0,95.0,7.3584,8697.5771,299169.3184,0.9526,0.2315,-55302.9051,3367.911785,64000.4822,314068.912
128.0,2018-03-05 00:00:00+00:00,375165.7984,128.0,7.0,0.7976,-55085.6707,16.0,105.0,8.7709,9745.255,470385.7325,1.0,0.2024,-75729.424,4943.511569,85474.679,470385.7325
155.0,2018-03-06 00:00:00+00:00,599868.0669,155.0,6.0,0.8193,-60513.0437,18.0,131.0,6.8286,16904.0516,732202.6055,1.0,0.1807,-98526.4353,9956.816798,115430.487,732202.6055
169.0,2018-03-07 00:00:00+00:00,447847.1066,169.0,16.0,0.6741,-67470.6028,20.0,133.0,2.3406,64799.5596,664317.9868,1.0,0.3259,-86871.761,5628.740251,151671.3206,664317.9868
138.0,2018-03-08 00:00:00+00:00,336849.3293,138.0,19.0,0.6835,-70409.5044,23.0,96.0,2.0145,51748.9971,492844.1015,1.0,0.3165,-52496.778,6198.803011,104245.7751,492844.1015
159.0,2018-03-09 00:00:00+00:00,325218.4053,159.0,22.0,0.62,-67644.8323,28.0,109.0,1.5865,77071.5648,524566.5704,1.0,0.38,-45205.0354,2534.168606,122276.6002,524566.5704
110.0,2018-03-10 00:00:00+00:00,230401.8461,110.0,8.0,0.7376,-65292.1889,15.0,87.0,3.198,19523.8746,312362.5788,1.0,0.2624,-42912.9835,1807.146638,62436.8581,312362.5788
98.0,2018-03-11 00:00:00+00:00,276364.0022,98.0,5.0,0.8227,-58531.8013,8.0,85.0,1.3094,25792.3,335928.7938,1.0,0.1773,-7980.1915,2993.323753,33772.4915,335928.7938
132.0,2018-03-12 00:00:00+00:00,515283.5596,132.0,5.0,0.876,-53961.166,16.0,111.0,3.9929,14612.9893,588244.5154,1.0,0.124,-43734.9772,8109.031427,58347.9665,588244.5154
141.0,2018-03-13 00:00:00+00:00,351808.9008,141.0,6.0,0.2091,-55615.4675,19.0,116.0,1.1805,610145.7153,1682206.8772,1.0,0.7909,-110106.5459,61975.816747,720252.2611,1682206.8772
155.0,2018-03-14 00:00:00+00:00,449287.755,155.0,11.0,0.7512,-58339.7302,23.0,121.0,5.9431,21432.2873,598093.9293,1.0,0.2488,-105941.5997,6015.381145,127373.887,598093.9293
157.0,2018-03-15 00:00:00+00:00,434968.3307,157.0,12.0,0.696,-66243.992,24.0,121.0,3.6246,41082.9027,624960.7471,1.0,0.304,-107826.611,6777.490754,148909.5137,624960.7471
124.0,2018-03-16 00:00:00+00:00,204114.6049,124.0,15.0,0.5492,-73849.1905,21.0,88.0,3.8483,34561.4673,371678.9645,1.0,0.4508,-98441.425,4133.865487,133002.8923,371678.9645
113.0,2018-03-17 00:00:00+00:00,277215.2273,113.0,9.0,0.7897,-74039.5774,20.0,84.0,3.9936,14780.1563,351021.2313,1.0,0.2103,-44245.6915,4491.659627,59025.8478,351021.2313
183.0,2018-03-18 00:00:00+00:00,812229.7325,183.0,15.0,0.699,-102865.7706,39.0,129.0,3.9967,69998.5544,1161990.3851,1.0,0.301,-209763.5437,18402.528178,279762.0982,1161990.3851
178.0,2018-03-19 00:00:00+00:00,425767.2145,178.0,17.0,0.5927,-119984.011,26.0,135.0,3.5361,64492.9769,718315.8284,1.0,0.4073,-163562.6601,5854.482387,228055.637,718315.8284
153.0,2018-03-20 00:00:00+00:00,415986.2754,153.0,14.0,0.7183,-117738.5908,21.0,118.0,3.7461,34372.3569,579119.5941,1.0,0.2817,-94388.6049,6061.928325,128760.9618,579119.5941
159.0,2018-03-21 00:00:00+00:00,505463.7323,173.0,13.0,0.7622,-117553.91,25.0,135.0,4.9423,26545.2712,649203.9993,0.9789,0.2378,-104648.8335,12280.097477,131194.1046,663203.1081
116.0,2018-03-22 00:00:00+00:00,348399.1823,116.0,9.0,0.6872,-115921.8948,14.0,93.0,4.1013,31084.1201,506969.9276,1.0,0.3128,-96402.505,5247.29532,127486.6251,506969.9276
175.0,2018-03-23 00:00:00+00:00,520803.0508,186.0,13.0,0.6895,-124490.4691,20.0,153.0,5.1645,38040.866,744306.3681,0.9854,0.3105,-158421.4448,8227.786928,196462.3108,755306.2277
106.0,2018-03-24 00:00:00+00:00,312193.634,123.0,11.0,0.7848,-123339.8177,11.0,101.0,2.465,24704.5797,381207.0454,0.9583,0.2152,-36191.1317,5033.168791,60895.7113,397793.925
93.0,2018-03-25 00:00:00+00:00,207839.3766,102.0,8.0,0.7881,-94414.8536,8.0,86.0,1.3,24297.5808,254809.9205,0.9662,0.2119,-7288.7951,2625.30025,31586.3759,263723.3332
157.0,2018-03-26 00:00:00+00:00,562334.7812,157.0,10.0,0.8249,-80301.3156,17.0,130.0,3.372,27304.8452,681712.3659,1.0,0.1751,-64767.8942,5501.931543,92072.7394,681712.3659
160.0,2018-03-27 00:00:00+00:00,589826.7094,160.0,21.0,0.574,-83556.1533,28.0,111.0,1.7308,160324.1188,1027647.416,1.0,0.426,-117172.469,12218.860104,277496.5878,1027647.416
157.0,2018-03-28 00:00:00+00:00,1041901.0066,157.0,7.0,0.8733,-81455.8909,13.0,137.0,3.9411,30582.6135,1193013.2304,1.0,0.1267,-89946.9968,47449.950413,120529.6103,1193013.2304
206.0,2018-03-29 00:00:00+00:00,690728.0927,206.0,19.0,0.7849,-77597.7569,34.0,153.0,2.1576,59947.6923,880019.0444,1.0,0.2151,-69395.567,4675.444729,129343.2593,880019.0444
196.0,2018-03-30 00:00:00+00:00,546120.6751,196.0,15.0,0.7869,-59994.5723,22.0,159.0,1.6245,56360.0656,694039.959,1.0,0.2131,-35199.1527,4062.018647,91559.2183,694039.959
118.0,2018-03-31 00:00:00+00:00,391081.071,118.0,13.0,0.7451,-56705.2523,10.0,95.0,1.2183,60316.377,524879.716,1.0,0.2549,-13165.8911,6698.510673,73482.268,524879.716
114.0,2018-04-01 00:00:00+00:00,271909.0034,114.0,7.0,0.8021,-61099.4499,15.0,92.0,3.6198,14523.379,339003.9397,1.0,0.1979,-38048.1784,3135.242481,52571.5574,339003.9397
125.0,2018-04-02 00:00:00+00:00,362890.4342,125.0,9.0,0.8355,-56248.2051,15.0,101.0,2.5154,20330.9065,434361.4283,1.0,0.1645,-30809.1811,3015.576741,51140.0876,434361.4283
146.0,2018-04-03 00:00:00+00:00,468226.7695,146.0,22.0,0.7588,-46899.2799,16.0,108.0,2.0654,48556.26,617069.2817,1.0,0.2412,-51729.9923,6017.426978,100286.2523,617069.2817
135.0,2018-04-04 00:00:00+00:00,326558.2205,135.0,5.0,0.6582,-50831.9238,28.0,102.0,5.5066,26067.3948,496168.5144,1.0,0.3418,-117475.5042,3519.516942,143542.899,496168.5144
136.0,2018-04-05 00:00:00+00:00,264464.6351,146.0,17.0,0.6782,-46733.3456,20.0,109.0,1.9601,42395.9312,379991.6448,0.9744,0.3218,-40705.5193,2910.423523,83101.4505,389962.0167
127.0,2018-04-06 00:00:00+00:00,282607.6232,127.0,11.0,0.7671,-48327.276,11.0,105.0,3.349,19734.3006,368432.89,1.0,0.2329,-46356.6657,3514.394907,66090.9663,368432.89
81.0,2018-04-07 00:00:00+00:00,152415.5517,94.0,13.0,0.6708,-51133.7959,17.0,64.0,2.5631,20991.4014,214253.2937,0.943,0.3292,-32811.5307,2642.178465,53802.9321,227209.8853
94.0,2018-04-08 00:00:00+00:00,293101.2369,94.0,8.0,0.5603,-73906.0978,8.0,78.0,13.1363,16269.6982,523094.9247,1.0,0.4397,-197454.2915,14170.021059,213723.9896,523094.9247
138.0,2018-04-09 00:00:00+00:00,397427.217,138.0,9.0,0.8107,-78102.3754,19.0,110.0,4.6905,16307.6159,490225.5731,1.0,0.1893,-60183.1243,3256.575402,76490.7402,490225.5731
119.0,2018-04-10 00:00:00+00:00,243899.2568,135.0,8.0,0.7446,-77623.2698,18.0,109.0,3.7431,17635.4723,311699.2546,0.9516,0.2554,-48376.2528,2205.629997,66011.7251,327546.4542
152.0,2018-04-11 00:00:00+00:00,347056.6108,170.0,14.0,0.7612,-68691.2312,17.0,139.0,3.0379,26964.718,438109.2453,0.9609,0.2388,-54951.2341,3296.585388,81915.9521,455937.281
188.0,2018-04-12 00:00:00+00:00,586118.4355,188.0,20.0,0.7704,-74402.0348,33.0,135.0,2.717,46989.4913,760778.5624,1.0,0.2296,-80681.1443,3762.418412,127670.6356,760778.5624
183.0,2018-04-13 00:00:00+00:00,555011.705,183.0,11.0,0.7413,-81588.311,31.0,141.0,2.9934,48490.5495,748653.4031,1.0,0.2587,-96660.599,3762.326615,145151.1486,748653.4031
90.0,2018-04-14 00:00:00+00:00,144851.4448,106.0,13.0,0.6545,-81519.0018,17.0,76.0,2.4646,22071.9831,205627.6398,0.9291,0.3455,-32326.3663,2281.151016,54398.3494,221321.7774
104.0,2018-04-15 00:00:00+00:00,211266.8758,104.0,8.0,0.7076,-61232.887,12.0,84.0,4.484,15916.2065,298550.7769,1.0,0.2924,-55451.4881,2999.666098,71367.6946,298550.7769
130.0,2018-04-16 00:00:00+00:00,231576.4389,130.0,11.0,0.6657,-63306.8305,20.0,99.0,4.59,20808.2509,347893.6694,1.0,0.3343,-74700.7287,2217.270577,95508.9796,347893.6694
149.0,2018-04-17 00:00:00+00:00,278195.9983,160.0,17.0,0.7084,-65105.0247,18.0,125.0,3.2764,26781.2771,381737.375,0.972,0.2916,-60963.6126,2485.4152,87744.8898,392722.1652
178.0,2018-04-18 00:00:00+00:00,436296.2582,190.0,22.0,0.6962,-66556.5596,27.0,141.0,2.0394,62643.4291,614697.1977,0.9809,0.3038,-65111.9779,4154.476031,127755.407,626695.0943
179.0,2018-04-19 00:00:00+00:00,408250.1146,192.0,22.0,0.7469,-64347.5433,25.0,145.0,2.7844,36548.3346,533615.2594,0.9763,0.2531,-65218.0305,3193.236251,101766.3651,546564.8143
192.0,2018-04-20 00:00:00+00:00,537574.4598,192.0,16.0,0.7692,-64675.9427,25.0,151.0,4.1737,31181.0173,698895.889,1.0,0.2308,-98959.3946,7788.380623,130140.4119,698895.889
155.0,2018-04-21 00:00:00+00:00,517289.0497,168.0,18.0,0.8181,-69266.9717,23.0,127.0,3.5506,25273.3933,619312.8426,0.9795,0.1819,-64463.5697,13713.7617,89736.963,632299.406
123.0,2018-04-22 00:00:00+00:00,187133.4168,136.0,13.0,0.6641,-68648.7126,22.0,101.0,3.3493,21761.5926,268895.2376,0.9543,0.3359,-51123.6743,1987.264541,72885.2669,281780.2764
166.0,2018-04-23 00:00:00+00:00,522301.4549,166.0,12.0,0.3081,-56254.6426,23.0,131.0,0.9796,592454.8004,1695153.2939,1.0,0.6919,12057.7618,52175.086642,580397.0386,1695153.2939
225.0,2018-04-24 00:00:00+00:00,787713.4604,225.0,29.0,0.77,-62056.8503,43.0,153.0,2.5195,66848.316,1022989.1592,1.0,0.23,-101579.0668,14969.140411,168427.3828,1022989.1592
211.0,2018-04-25 00:00:00+00:00,495619.3279,211.0,35.0,0.5908,-62091.9362,42.0,134.0,1.4703,138962.1864,838901.2799,1.0,0.4092,-65357.5791,5645.955625,204319.7655,838901.2799
188.0,2018-04-26 00:00:00+00:00,538970.5324,188.0,16.0,0.7902,-62693.8546,22.0,150.0,2.886,36814.5759,682031.1435,1.0,0.2098,-69431.4593,3563.09933,106246.0352,682031.1435
172.0,2018-04-27 00:00:00+00:00,607297.4597,172.0,14.0,0.8321,-57566.0677,20.0,138.0,3.1215,29726.7685,729815.8834,1.0,0.1679,-63064.8866,3311.558497,92791.6551,729815.8834
138.0,2018-04-28 00:00:00+00:00,339314.9133,138.0,27.0,0.494,-38111.0832,20.0,91.0,0.6579,209624.653,686842.8972,1.0,0.506,71721.3221,8628.864281,137903.3309,686842.8972
164.0,2018-04-29 00:00:00+00:00,310532.2602,185.0,28.0,0.6817,-39331.7606,20.0,137.0,2.3986,42663.7011,434657.9959,0.9542,0.3183,-59668.4163,2803.897267,102332.1174,455528.0787
182.0,2018-04-30 00:00:00+00:00,465554.5352,182.0,22.0,0.738,-50402.7196,17.0,143.0,2.3108,49922.5502,630838.5865,1.0,0.262,-65438.951,4332.235008,115361.5012,630838.5865
180.0,2018-05-01 00:00:00+00:00,367120.6039,180.0,13.0,0.6099,-63996.1438,37.0,130.0,11.3316,19041.812,601937.264,1.0,0.3901,-196733.0362,4577.12778,215774.8482,601937.264
208.0,2018-05-02 00:00:00+00:00,901032.0482,208.0,19.0,0.7588,-83288.4539,33.0,156.0,5.6592,43012.5913,1187460.9811,1.0,0.2412,-200403.7503,13952.769184,243416.3416,1187460.9811
235.0,2018-05-03 00:00:00+00:00,620075.4509,235.0,22.0,0.6846,-91075.069,37.0,176.0,2.5324,80877.1864,905767.5884,1.0,0.3154,-123937.7648,10778.152976,204814.9511,905767.5884
226.0,2018-05-04 00:00:00+00:00,545382.4881,226.0,22.0,0.623,-113213.4603,42.0,162.0,4.8959,55964.4057,875344.9248,1.0,0.377,-218033.6253,3999.277968,273998.031,875344.9248
142.0,2018-05-05 00:00:00+00:00,280875.6827,142.0,14.0,0.5333,-147981.8938,20.0,108.0,5.6302,37073.5327,526680.4608,1.0,0.4667,-171657.7127,5847.584636,208731.2454,526680.4608
148.0,2018-05-06 00:00:00+00:00,272224.8718,158.0,19.0,0.7087,-146188.1521,18.0,121.0,2.4544,32392.7651,374159.7499,0.9741,0.2913,-47112.2245,2682.608341,79504.9896,384122.6265
199.0,2018-05-07 00:00:00+00:00,653751.5755,199.0,19.0,0.484,-219698.4405,35.0,145.0,10.9138,58505.218,1350772.9811,1.0,0.516,-580010.9695,14714.367832,638516.1876,1350772.9811
174.0,2018-05-08 00:00:00+00:00,458836.691,174.0,13.0,0.6142,-217493.2244,16.0,145.0,4.3931,53430.464,746994.1428,1.0,0.3858,-181296.5237,6254.639526,234726.9877,746994.1428
194.0,2018-05-09 00:00:00+00:00,675045.8376,194.0,8.0,0.737,-203690.8602,24.0,162.0,2.5144,68534.9909,915903.0199,1.0,0.263,-103787.2006,6824.88524,172322.1915,915903.0199
190.0,2018-05-10 00:00:00+00:00,528200.3234,190.0,18.0,0.7508,-199176.0224,24.0,148.0,3.2247,41504.8476,703543.919,1.0,0.2492,-92333.9004,4610.585173,133838.748,703543.919
201.0,2018-05-11 00:00:00+00:00,447186.0512,240.0,20.0,0.7826,-176733.9918,32.0,188.0,2.9255,31649.326,532680.693,0.9322,0.2174,-60939.4115,2866.272881,92588.7376,571424.1148
143.0,2018-05-12 00:00:00+00:00,303591.3547,162.0,18.0,0.6832,-164379.5376,27.0,117.0,4.0622,27815.2567,425445.4948,0.9574,0.3168,-85176.5332,3603.038687,112991.7899,444398.4014
86.0,2018-05-13 00:00:00+00:00,191398.2528,146.0,23.0,0.7023,-158130.3683,9.0,114.0,1.0866,38873.8025,218502.1356,0.8018,0.2977,-3368.0395,2512.518865,42241.8419,272513.8972
187.0,2018-05-14 00:00:00+00:00,505876.8288,187.0,23.0,0.7164,-89951.7311,25.0,139.0,3.1077,48755.4964,706148.3305,1.0,0.2836,-102760.5088,4581.553595,151516.0052,706148.3305
174.0,2018-05-15 00:00:00+00:00,438091.2877,174.0,7.0,0.7133,-85825.052,27.0,140.0,13.8617,11849.9293,614200.9161,1.0,0.2867,-152409.7697,4250.153839,164259.699,614200.9161
153.0,2018-05-16 00:00:00+00:00,338242.1749,153.0,7.0,0.7914,-78960.9294,17.0,129.0,4.3379,16698.8394,427378.1967,1.0,0.2086,-55738.3429,2651.243191,72437.1823,427378.1967
164.0,2018-05-17 00:00:00+00:00,341890.5013,180.0,13.0,0.7615,-76246.7552,25.0,142.0,5.3435,16883.8745,433072.0236,0.9645,0.2385,-73334.6808,2712.165701,90218.5553,448992.9311
152.0,2018-05-18 00:00:00+00:00,390158.9168,172.0,12.0,0.7412,-81288.442,21.0,139.0,5.8091,20010.1206,506485.4799,0.9621,0.2588,-96231.219,3475.821623,116241.3395,526410.3769
122.0,2018-05-19 00:00:00+00:00,221654.7079,139.0,9.0,0.7525,-74235.4595,12.0,118.0,2.9296,18556.4389,277891.3929,0.9434,0.2475,-35805.656,2414.003826,54362.095,294573.2418
123.0,2018-05-20 00:00:00+00:00,254437.3194,137.0,13.0,0.7566,-80796.6612,10.0,114.0,4.0299,16270.086,322304.3819,0.9585,0.2434,-49296.4512,2908.849012,65566.5372,336273.9427
146.0,2018-05-21 00:00:00+00:00,328271.3722,162.0,11.0,0.7008,-80411.586,24.0,127.0,5.9938,20037.7982,452581.2227,0.9662,0.2992,-100064.9821,3444.264837,120102.7802,468411.9506
175.0,2018-05-22 00:00:00+00:00,565781.809,175.0,14.0,0.7569,-70777.5303,18.0,143.0,2.7563,48380.4693,747514.1276,1.0,0.2431,-84971.38,5021.132249,133351.8493,747514.1276
223.0,2018-05-23 00:00:00+00:00,509608.3145,223.0,11.0,0.5789,-110160.7123,52.0,160.0,17.8793,19634.7797,880298.491,1.0,0.4211,-331420.6171,5575.56789,351055.3968,880298.491
172.0,2018-05-24 00:00:00+00:00,408831.8649,172.0,16.0,0.7073,-111899.2815,22.0,134.0,3.0427,41858.9152,578054.3604,1.0,0.2927,-85504.6651,3528.715056,127363.5803,578054.3604
152.0,2018-05-25 00:00:00+00:00,491110.3694,152.0,6.0,0.8221,-109123.8923,19.0,127.0,6.2155,14725.9256,597365.7156,1.0,0.1779,-76803.4949,4158.391038,91529.4205,597365.7156
110.0,2018-05-26 00:00:00+00:00,376005.9733,110.0,9.0,0.8225,-111543.4959,11.0,90.0,4.7114,14211.0366,457170.9271,1.0,0.1775,-52742.8807,6752.69633,66953.9173,457170.9271
141.0,2018-05-27 00:00:00+00:00,359681.8947,141.0,13.0,0.4019,-165683.0233,21.0,107.0,9.002,53520.5424,894996.1227,1.0,0.5981,-428273.1432,29503.987199,481793.6856,894996.1227
195.0,2018-05-28 00:00:00+00:00,667198.7949,195.0,24.0,0.6579,-185254.5049,32.0,139.0,5.313,54965.6817,1014195.5114,1.0,0.3421,-237065.3531,11349.412262,292031.0348,1014195.5114
177.0,2018-05-29 00:00:00+00:00,624127.1341,177.0,12.0,0.7051,-203996.7049,28.0,137.0,10.6275,22453.0689,885200.0519,1.0,0.2949,-216166.78,7890.87919,238619.8489,885200.0519
180.0,2018-05-30 00:00:00+00:00,572261.0229,180.0,16.0,0.7551,-168729.1437,24.0,140.0,2.6738,50512.1448,757833.001,1.0,0.2449,-84547.6885,9466.264258,135059.8333,757833.001
213.0,2018-05-31 00:00:00+00:00,501232.4584,213.0,16.0,0.75,-171596.9957,26.0,171.0,4.4334,30750.4982,668313.0844,1.0,0.25,-105579.6296,3124.517431,136330.1278,668313.0844
154.0,2018-06-01 00:00:00+00:00,568228.4426,154.0,10.0,0.5017,-236194.0697,30.0,114.0,30.8291,17733.8116,1132679.0783,1.0,0.4983,-528983.0125,21430.420854,546716.8241,1132679.0783
118.0,2018-06-02 00:00:00+00:00,301320.3937,129.0,9.0,0.7295,-239479.9816,25.0,95.0,5.2107,17988.6916,402130.1574,0.9736,0.2705,-75744.2645,5350.778987,93732.9561,413042.0413
106.0,2018-06-03 00:00:00+00:00,185445.8014,127.0,10.0,0.7044,-185376.3063,20.0,97.0,4.5033,14142.9155,242332.4361,0.9204,0.2956,-49547.416,2372.937158,63690.3315,263279.0484
216.0,2018-06-04 00:00:00+00:00,513476.9905,231.0,17.0,0.8105,-158009.4228,24.0,190.0,2.2202,37287.9623,618565.3455,0.9763,0.1895,-45497.1684,2865.178758,82785.1307,633550.0835
180.0,2018-06-05 00:00:00+00:00,485725.69,180.0,10.0,0.7356,-138285.3438,18.0,152.0,2.6181,48264.0518,660352.0206,1.0,0.2644,-78098.2271,3932.415739,126362.2788,660352.0206
180.0,2018-06-06 00:00:00+00:00,716355.3952,180.0,20.0,0.8116,-131893.5472,21.0,139.0,1.6292,63258.802,882678.1115,1.0,0.1884,-39805.1122,19446.107872,103063.9142,882678.1115
172.0,2018-06-07 00:00:00+00:00,465073.3064,172.0,10.0,0.6934,-138583.2369,26.0,136.0,6.7288,26603.7754,670688.3146,1.0,0.3066,-152407.4574,6210.131551,179011.2328,670688.3146
177.0,2018-06-08 00:00:00+00:00,851207.7325,177.0,16.0,0.8765,-67497.5991,13.0,148.0,1.7089,44268.8169,971128.9144,1.0,0.1235,-31383.5481,14305.863971,75652.365,971128.9144
83.0,2018-06-09 00:00:00+00:00,201701.4683,148.0,5.0,0.7758,-62375.0673,14.0,129.0,5.3355,9200.01,201311.354,0.7743,0.2242,-39886.5417,2286.40113,49086.5517,259988.03
153.0,2018-06-10 00:00:00+00:00,376369.4668,170.0,9.0,0.7779,-66859.6634,33.0,128.0,7.0973,13274.7059,467184.7443,0.9655,0.2221,-80939.5892,7296.716092,94214.2951,483858.4678
210.0,2018-06-11 00:00:00+00:00,441835.4713,237.0,18.0,0.7216,-72333.1515,34.0,185.0,2.9353,43307.4923,585582.7786,0.9564,0.2784,-83811.5846,3911.31354,127119.0769,612262.0405
172.0,2018-06-12 00:00:00+00:00,486211.9681,172.0,14.0,0.5422,-109488.5411,37.0,121.0,10.3489,36173.989,896745.9007,1.0,0.4578,-338185.9545,18458.482274,374359.9435,896745.9007
217.0,2018-06-13 00:00:00+00:00,579413.0749,217.0,21.0,0.6281,-131983.6848,40.0,156.0,3.706,72902.3629,922488.9189,1.0,0.3719,-197271.1182,5114.423864,270173.4811,922488.9189
211.0,2018-06-14 00:00:00+00:00,556460.9216,211.0,27.0,0.6573,-120951.6204,30.0,154.0,1.6997,107455.121,846554.1704,1.0,0.3427,-75183.0067,4772.042426,182638.1278,846554.1704
200.0,2018-06-15 00:00:00+00:00,630592.2885,200.0,21.0,0.6818,-131611.2469,25.0,154.0,2.1259,94143.9833,924881.1884,1.0,0.3182,-106000.9333,5510.388912,200144.9166,924881.1884
90.0,2018-06-16 00:00:00+00:00,319554.9088,156.0,5.0,0.8607,-131702.0851,12.0,139.0,8.2409,5596.3506,311749.8045,0.8397,0.1393,-40522.4089,4554.13871,46118.7595,371270.0189
84.0,2018-06-17 00:00:00+00:00,177345.253,147.0,13.0,0.7046,-122267.6897,13.0,121.0,1.5011,29732.0972,194992.6912,0.7747,0.2954,-14898.8216,2006.444819,44630.9188,251708.2689
141.0,2018-06-18 00:00:00+00:00,298847.7196,161.0,12.0,0.5828,-131275.5869,27.0,122.0,5.3804,33528.0733,492876.6382,0.9612,0.4172,-146866.8652,6909.341587,180394.9385,512770.7315
176.0,2018-06-19 00:00:00+00:00,363839.7182,207.0,15.0,0.7287,-95739.397,25.0,167.0,4.8853,23018.2515,469055.238,0.9394,0.2713,-89432.6248,3152.540561,112450.8763,499308.846
182.0,2018-06-20 00:00:00+00:00,511130.5483,221.0,9.0,0.8565,-75454.8382,21.0,191.0,4.6454,15163.8915,557937.2512,0.935,0.1435,-55279.2071,4989.635981,70443.0986,596737.5385
179.0,2018-06-21 00:00:00+00:00,375648.6135,207.0,8.0,0.7489,-79480.2279,24.0,175.0,10.1551,11289.9182,473842.3633,0.9447,0.2511,-103360.7345,3560.776017,114650.6528,501589.1845
222.0,2018-06-22 00:00:00+00:00,489387.1829,250.0,17.0,0.6728,-84096.66,32.0,201.0,3.7761,49823.6412,699493.9997,0.9617,0.3272,-138315.9578,4201.994436,188139.599,727350.4232
99.0,2018-06-23 00:00:00+00:00,192384.2892,131.0,14.0,0.7301,-82714.5386,16.0,101.0,2.5324,20130.258,232084.9421,0.8808,0.2699,-30847.5594,2237.485691,50977.8174,263492.3645
188.0,2018-06-24 00:00:00+00:00,425504.641,198.0,16.0,0.6102,-111387.3525,34.0,148.0,8.6675,28119.6572,687354.6213,0.9857,0.3898,-215608.5185,4829.330094,243728.1758,697352.474
186.0,2018-06-25 00:00:00+00:00,611225.3509,186.0,16.0,0.618,-125078.3007,32.0,138.0,4.5942,67526.0144,988980.8827,1.0,0.382,-242703.5031,10382.928155,310229.5175,988980.8827
182.0,2018-06-26 00:00:00+00:00,483454.6903,182.0,13.0,0.747,-121303.9042,26.0,143.0,2.2513,50357.1328,647180.8046,1.0,0.253,-63011.8487,4606.804371,113368.9815,647180.8046
195.0,2018-06-27 00:00:00+00:00,486647.9775,207.0,19.0,0.7522,-118820.2091,22.0,166.0,1.619,61221.3195,634986.0842,0.9815,0.2478,-37893.3417,4176.350181,99114.6612,646983.9582
