block_date,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2025-05-02,0.000478,-36.1323,-0.3321,0.387456,-0.333,-0.801,0.012058,-0.014045,0.0447,1.4207,0.038662,0.014498,0.9476,0.885808,0.005326,-0.02487
2025-05-03,0.001646,-22.3973,-0.3743,0.340375,-0.221,-0.1938,-0.035371,-0.001118,-0.1067,0.5092,-0.097847,-0.031471,-1.2156,0.823509,-0.062299,-0.062442
2025-05-04,-0.000948,6.8979,-0.6434,0.454731,0.0963,0.0949,-0.00785,-0.066006,0.4917,4.1975,-0.008395,-0.003703,-0.8306,0.867957,0.044447,-0.012525
2025-05-05,-0.001298,5.0383,-0.5933,0.347743,-0.0041,-0.2009,-0.034211,0.033294,-0.0778,3.3342,-0.094528,-0.031796,0.4233,0.893773,0.025816,0.007965
2025-05-06,0.000159,40.0481,-0.3162,0.307265,0.445,0.2823,-0.018024,0.065991,-0.352,0.7862,-0.046953,-0.013518,0.8489,0.839667,-0.054106,0.016158
2025-05-07,-0.000561,95.5596,0.3303,0.489772,0.3267,0.5527,-0.040313,-0.012975,0.0061,0.8115,-0.079265,-0.037908,0.2184,0.898624,0.058957,0.030667
2025-05-08,0.000608,754.5766,4.6588,0.429049,5.3999,5.7097,-0.091482,-0.036608,-0.0076,0.7387,-0.21007,-0.086644,0.3683,0.893104,-0.005519,-0.000669
2025-05-09,-0.002053,-336.433,2.5549,0.416598,-2.9418,3.1009,-0.014371,0.030471,-0.1343,-0.2611,-0.032409,-0.012919,1.1435,0.898509,0.005404,0.058842
2025-05-10,0.000576,-174.2949,1.5312,0.513542,0.3035,3.6254,-0.042204,-0.006906,0.3287,2.094,-0.077152,-0.038292,0.3956,0.878077,-0.020431,-0.020546
2025-05-11,-0.001542,14.237,1.5684,0.538875,-0.1255,3.4036,-0.036517,-0.013593,0.0805,2.6057,-0.063531,-0.03331,0.2074,0.893311,0.015234,0.000207
2025-05-12,0.000746,196.7604,2.5232,0.408377,2.0006,5.4083,0.020548,0.024617,-0.1609,1.4101,0.060366,0.023866,5.6636,0.906259,0.012948,0.007751
2025-05-13,1.3e-05,-126.5703,1.8005,0.400835,-2.2191,2.7442,-0.020371,-0.005463,-0.1566,0.2815,-0.0423,-0.016411,1.6598,0.906383,0.000124,0.028306
2025-05-14,-0.000616,-247.4937,0.5098,0.513922,-1.2917,1.1258,-0.136676,-0.008591,-0.1408,-0.7277,-0.268096,-0.135004,1.2532,0.918185,0.011801,0.024873
2025-05-15,0.000216,80.8198,0.9118,0.533888,0.2485,-4.0256,-0.053261,-0.000253,0.0147,-0.6343,-0.096806,-0.050847,1.7255,0.934405,0.016221,0.028146
2025-05-16,-0.000303,-116.1355,0.3045,0.475914,-0.5763,-1.6601,0.065255,0.006236,0.082,-0.0461,0.144966,0.067628,1.5045,0.922886,-0.01152,0.016502
2025-05-17,0.0011,-141.8955,-0.4285,0.659757,-1.2661,-3.2296,0.062084,-0.022466,-0.3002,-2.1877,0.100518,0.065252,1.1323,0.911743,-0.011142,-0.006441
2025-05-18,0.001884,2.5458,-0.4085,0.461008,0.0209,-3.0833,0.038755,0.002832,0.1594,-1.0678,0.091588,0.041065,0.1856,0.8875,-0.024243,-0.046905
2025-05-19,-0.002797,57.5826,-0.0734,0.528654,0.6927,-4.3912,-0.06613,0.025291,0.1281,-0.1499,-0.123201,-0.063971,0.8019,0.921092,0.033592,-0.001794
2025-05-20,0.000136,30.0244,0.0956,0.409234,0.1832,-1.9889,-0.018648,-0.002282,-0.0291,-0.3702,-0.042483,-0.01702,1.7937,0.923809,0.002717,0.012066
2025-05-21,0.001397,125.2797,0.8097,0.406269,0.0491,-0.648,0.038558,-0.001118,0.05,-0.0266,0.099058,0.039421,1.2238,0.931664,0.007855,0.044164
2025-05-22,-0.001788,153.4549,1.6625,0.404464,1.5226,0.626,-0.097484,0.006581,0.1116,0.7862,-0.240461,-0.09419,2.262,0.905533,-0.026131,-0.015559
2025-05-23,0.000973,-171.9218,0.6653,0.420493,-1.2147,-0.0124,-0.015521,-0.016295,0.0186,0.907,-0.033115,-0.01365,1.0759,0.933578,0.028045,0.009769
2025-05-24,8.4e-05,-222.2568,-0.6026,0.3933,-1.4114,-0.1577,-0.049531,0.000752,-0.0023,0.8776,-0.121113,-0.046079,-2.0441,0.861385,-0.072194,-0.070279
2025-05-25,0.000689,-4.2663,-0.6195,0.430227,-0.0296,-0.2082,0.007484,-0.008497,0.1291,1.8204,0.023591,0.00991,-0.073,0.898482,0.037097,-0.007051
2025-05-26,-0.000841,73.5284,-0.1874,0.275735,0.6733,-0.2275,-0.023891,0.003332,-0.1002,1.0336,-0.08106,-0.021575,0.7953,0.900789,0.002307,-0.03279
2025-05-27,0.00059,355.8833,1.7997,0.456021,1.86,1.4493,-0.093443,-0.000985,0.0081,1.0711,-0.200519,-0.088944,1.8419,0.905061,0.004272,0.043676
2025-05-28,-0.000874,-83.167,1.3007,0.427899,-0.3826,1.0176,-0.027086,-0.000239,-0.085,0.4129,-0.059579,-0.024944,1.1223,0.922477,0.017416,0.023995
2025-05-29,0.000226,-21.5773,1.1619,0.451334,0.6433,0.1384,-0.034623,0.011592,0.0134,0.507,-0.072509,-0.031942,1.2362,0.911248,-0.011229,0.010459
2025-05-30,-0.000189,30.3683,1.2992,0.436357,-0.5608,0.7923,0.030194,-0.008577,0.0453,0.8325,0.075279,0.032222,2.6544,0.926971,0.015724,0.02191
2025-05-31,0.000246,-263.3224,-0.1287,0.347887,-1.4061,0.7976,-0.067708,-0.061238,0.0845,1.4496,-0.193521,-0.065146,0.6505,0.890692,-0.036279,-0.031785
2025-06-01,0.000161,-13.4018,-0.2007,0.519871,-0.1326,0.6946,0.073932,0.049551,-0.2223,-0.2261,0.151773,0.076996,-0.7297,0.881882,-0.008811,-0.029366
2025-06-02,0.000329,197.7818,0.892,0.400449,1.7085,1.7298,0.007233,0.007276,0.0749,0.3319,0.025322,0.00988,1.8603,0.913353,0.031472,-0.013618
2025-06-03,-0.001064,51.489,1.1526,0.504475,-0.4463,-0.5766,-0.042391,0.013828,-0.0228,0.1471,-0.079828,-0.039569,1.5005,0.929936,0.016583,0.039244
2025-06-04,0.000409,-24.3336,0.9975,0.371878,0.7423,0.5483,0.024096,0.005864,0.0468,0.4861,0.070262,0.02565,1.1699,0.935713,0.005777,0.053831
2025-06-05,1.9e-05,176.3809,1.9031,0.363042,-0.5079,-0.603,-0.091019,-0.007598,0.0312,0.7137,-0.251441,-0.089363,1.1003,0.936907,0.001194,0.023554
2025-06-06,0.000249,-292.2174,0.3176,0.387129,-0.7112,-0.7534,-0.037246,0.008892,-0.0839,0.0669,-0.093423,-0.035404,0.7057,0.926341,-0.010566,-0.003595
2025-06-07,-0.00019,-139.2199,-0.4358,0.403153,-1.0576,-0.4049,-0.031508,-0.000383,-0.2251,-1.6119,-0.074252,-0.029004,-1.0348,0.872393,-0.053948,-0.06332
2025-06-08,0.000768,-28.538,-0.5731,0.88693,-0.2953,-0.5677,0.025583,-0.009951,0.0377,-1.3023,0.031935,0.028002,-1.8221,0.900436,0.028043,-0.036471
2025-06-09,0.000294,225.4454,0.6508,0.396767,1.9152,-0.361,-0.099473,0.000825,0.1322,-0.3185,-0.249886,-0.096557,0.8768,0.91137,0.010934,-0.014971
2025-06-10,-0.000203,144.6036,1.403,0.4361,0.7556,0.8409,-0.031673,-0.016057,-0.0479,-0.6632,-0.065657,-0.028047,2.0803,0.933545,0.022175,0.061152
2025-06-11,-0.001855,-84.7086,0.9259,0.372021,-0.4972,-0.3985,0.006241,0.010483,-0.0255,-0.8431,0.024386,0.00887,1.0063,0.932066,-0.001479,0.03163
2025-06-12,0.000904,-13.3016,0.8361,0.344048,-0.6558,-0.5464,-0.019763,-0.014732,-0.0174,-0.9599,-0.053974,-0.018198,1.237,0.936511,0.004444,0.025141
2025-06-13,-6.3e-05,-85.0011,0.3672,0.379529,-0.5042,-0.3394,-0.001755,0.013771,0.2524,0.885,-0.002096,-0.000777,1.1485,0.927095,-0.009415,-0.00645
2025-06-14,0.000712,-210.8318,-0.7693,0.453336,-1.2491,-0.5309,-0.12665,-0.041138,-0.2122,-0.6737,-0.28342,-0.124875,-1.3751,0.852057,-0.075039,-0.08001
2025-06-15,0.000952,2.9894,-0.7533,0.362845,-0.0405,-0.2761,-0.005839,0.031869,0.1256,0.2528,0.016458,0.005612,-1.35,0.821138,-0.030919,-0.115372
2025-06-16,8e-05,118.6254,-0.1218,0.314432,1.3574,-0.8338,-0.049833,0.014684,-0.0046,0.224,-0.152856,-0.046152,1.1786,0.900447,0.079309,-0.026648
2025-06-17,-0.001841,20.8758,-0.016,0.405363,-0.1863,-1.7757,-0.087575,0.015981,-0.1044,-0.5432,-0.213556,-0.083975,0.5134,0.899109,-0.001338,0.047052
2025-06-18,-0.00047,-75.1842,-0.428,0.584651,-0.516,-1.7946,-0.032642,-0.019083,0.049,-0.1881,-0.052957,-0.030473,0.5723,0.915426,0.016317,0.094287
2025-06-19,0.000393,38.2388,-0.2281,0.292308,0.3644,-0.7743,-0.058785,-0.014333,0.0892,0.4598,-0.200736,-0.057021,0.2146,0.912459,-0.002967,0.012012
2025-06-20,0.000401,-10.522,-0.2932,0.406155,-0.2764,-0.5465,-0.039082,0.006116,-0.0086,0.3864,-0.095466,-0.038187,0.1834,0.945568,0.033109,0.04646
2025-06-21,0.002173,-76.1039,-0.7135,0.405791,-0.807,-0.1044,-0.053972,-0.035241,0.0083,0.4399,-0.130356,-0.050877,0.4084,0.865411,-0.080157,-0.050014
2025-06-22,-0.001998,190.9031,0.3232,0.489911,1.262,1.1982,-0.053065,0.028201,0.28,2.4008,-0.10313,-0.048918,-0.2828,0.895073,0.029661,-0.017386
2025-06-23,-0.000565,241.3457,1.6048,0.419075,1.4118,1.2526,0.031563,-0.005955,-0.1807,1.0827,0.08027,0.032767,0.0239,0.910333,0.01526,-0.035236
2025-06-24,1.3e-05,-4.9868,1.5358,0.385273,0.7621,2.201,-0.102711,-0.002918,-0.1693,-0.1336,-0.267787,-0.101195,1.77,0.936174,0.025841,0.070762
2025-06-25,-0.001897,-19.8644,1.3936,0.35443,0.5425,3.2595,-0.073118,0.000943,-0.1068,-0.8926,-0.206019,-0.071476,2.0785,0.932283,-0.00389,0.037211
2025-06-26,0.001545,-264.9552,-0.0305,0.656255,-2.2052,0.6899,-0.072123,-0.000886,0.0401,-0.604,-0.10873,-0.070433,1.2213,0.916053,-0.016231,0.00572
2025-06-27,-0.000282,-90.7424,-0.5232,0.335295,-0.8175,0.1488,-0.091367,0.021583,0.0757,-0.0638,-0.274597,-0.08954,0.2301,0.909306,-0.006746,-0.026867
2025-06-28,0.002318,-79.8554,-0.9532,0.422168,-0.963,-0.0072,-0.212432,-0.047739,-0.0743,-0.5899,-0.510987,-0.209546,-2.8095,0.878534,-0.030773,-0.05375
2025-06-29,5.4e-05,-6.7047,-0.9844,0.393143,0.0445,-1.2247,-0.048326,0.013325,0.1048,0.1572,-0.117843,-0.044835,-1.6328,0.877754,-0.00078,-0.038299
2025-06-30,-0.001526,178.5039,-0.0329,0.320049,1.6467,-0.9899,-0.005071,0.018868,0.0976,0.838,-0.008652,-0.002689,0.4261,0.916739,0.038985,0.007433
2025-07-01,-0.000778,-54.3692,-0.3294,0.509142,-0.2451,-1.9971,-0.043268,0.026337,-0.0301,0.6143,-0.082709,-0.041431,0.1119,0.922625,0.005885,0.044091
2025-07-02,0.000573,-4.1403,-0.3549,0.370796,-0.2232,-2.7629,-0.042996,-0.01768,-0.1199,-0.237,-0.11039,-0.039717,0.7904,0.906854,-0.015771,0.0291
2025-07-03,-0.000838,-37.1273,-0.5598,0.298512,-0.2088,-0.7665,-0.014069,0.006728,-0.0235,-0.3987,-0.040684,-0.011791,0.957,0.921012,0.014158,0.004273
2025-07-04,0.000438,-33.5306,-0.7455,0.353316,-0.3345,-0.2835,0.056698,-0.02725,-0.0782,-0.9733,0.171631,0.058963,0.8407,0.900512,-0.0205,-0.022112
2025-07-05,0.001436,-59.8554,-1.0468,0.32887,-0.9114,-0.2319,0.082641,3.7e-05,0.1022,-0.2384,0.272505,0.086127,-2.5895,0.847772,-0.052741,-0.059082
2025-07-06,0.000776,7.5827,-1.0045,0.37726,0.2175,-0.0589,-0.092201,-0.012588,0.0811,0.325,-0.241725,-0.087197,-1.9053,0.815566,-0.032206,-0.105446
2025-07-07,-0.002048,155.5597,-0.1335,0.255121,1.4673,-0.2383,-0.056845,0.002925,-0.0388,0.0197,-0.223538,-0.054303,2.098,0.889595,0.07403,-0.010917
2025-07-08,-0.000575,-53.4413,-0.4206,0.35129,-0.2927,-0.2859,-0.010677,0.002338,-0.0327,-0.2468,-0.024504,-0.008404,1.4332,0.907547,0.017952,0.059776
2025-07-09,0.000705,170.0324,0.5452,0.376171,1.1987,1.136,-0.05766,0.004785,0.0593,0.2001,-0.149321,-0.054984,1.297,0.926896,0.019349,0.111331
2025-07-10,-0.000313,174.8417,1.4976,0.392913,0.6128,1.9576,-0.047007,0.016647,-0.0154,0.0895,-0.113073,-0.043245,1.5409,0.919728,-0.007169,0.030132
2025-07-11,-0.000923,27.6277,1.6072,0.366727,1.1785,3.4707,-0.042916,0.018981,-0.0122,0.0009,-0.109592,-0.039142,1.5199,0.930675,0.010948,0.023128
2025-07-12,0.000531,-413.2081,-0.691,0.339308,-3.4707,0.9114,-0.091157,-0.024215,-0.088,-0.6588,-0.266245,-0.087942,0.8703,0.903997,-0.026678,-0.022899
2025-07-13,0.000469,8.9601,-0.6353,0.429396,0.1396,0.8335,-0.021376,0.011183,0.2626,1.3175,-0.044,-0.018432,-0.3832,0.887925,-0.016072,-0.031803
2025-07-14,-0.000346,352.2744,1.2898,0.338084,2.8618,2.228,-0.016806,0.002566,-0.0339,1.0422,-0.041214,-0.013578,0.8365,0.930934,0.043009,0.000259
2025-07-15,0.000328,-149.4107,0.4505,0.460434,-1.6297,0.891,-0.09532,-0.007365,-0.0402,0.7294,-0.204589,-0.092726,0.7924,0.933654,0.00272,0.029657
2025-07-16,-0.000451,330.297,2.1958,0.443328,2.9111,2.6034,-0.053372,0.005997,-0.0894,0.0578,-0.117356,-0.050508,0.3723,0.915408,-0.018247,0.027483
2025-07-17,0.00047,244.219,3.2723,0.323128,-0.326,1.6647,-0.047282,-0.003112,-0.1022,-0.7028,-0.139356,-0.043863,1.4065,0.933972,0.018564,0.003038
2025-07-18,-0.000615,-345.4493,1.4683,0.319869,-0.1804,0.3058,-0.064816,0.01351,-0.065,-1.2187,-0.202413,-0.062631,1.0184,0.930798,-0.003174,-0.002856
2025-07-19,-0.000537,-427.8707,-0.7145,0.431264,-3.7489,0.0275,-0.01161,-0.031875,0.0417,-0.9038,-0.019611,-0.008301,0.0602,0.909603,-0.021195,-0.005804
2025-07-20,0.001077,90.5568,-0.2616,0.352214,0.7739,0.6618,-0.078147,0.018158,0.0818,-0.2755,-0.210969,-0.071463,0.6121,0.889333,-0.02027,-0.044639
2025-07-21,-0.00055,44.8004,-0.0312,0.354731,0.2267,-1.9733,-0.031185,0.012911,0.0687,0.245,-0.080615,-0.027916,1.8724,0.935746,0.046413,0.004948
2025-07-22,0.000504,-86.1687,-0.4728,0.416092,-0.5858,-0.9294,-0.103888,-0.010734,0.0064,0.2825,-0.249192,-0.101675,1.8607,0.931495,-0.004251,0.021892
2025-07-23,0.001048,-22.2031,-0.5771,0.357266,-0.2139,-4.0544,-0.041597,0.016114,0.0337,0.5309,-0.113051,-0.03973,1.1974,0.944574,0.013078,0.05524
2025-07-24,-0.000801,-33.0882,-0.7424,0.409202,-0.3947,-4.1232,-0.031232,-0.005667,-0.0012,0.5058,-0.073165,-0.029532,1.4603,0.945517,0.000944,0.009771
2025-07-25,0.000192,-50.0548,-0.9973,0.555033,-0.4309,-4.3737,-0.136594,-0.01469,-0.044,0.1505,-0.245609,-0.135355,1.8452,0.957545,0.012028,0.02605
2025-07-26,0.001955,-23.3509,-1.1154,0.445157,-0.3697,-0.9944,-0.052542,-0.010479,0.0275,0.3738,-0.113249,-0.049402,-0.6429,0.888548,-0.068997,-0.056026
2025-07-27,-0.000618,-1.0848,-1.1167,0.257934,0.0097,-1.7586,-0.038208,0.0002,-0.0353,0.11,-0.13903,-0.034869,0.9908,0.911275,0.022727,-0.034243
2025-07-28,-0.001152,43.1437,-0.8984,0.343597,0.5431,-1.4422,-0.07366,0.026603,0.0291,0.3395,-0.210731,-0.071045,1.2759,0.934046,0.022772,-0.023499
2025-07-29,0.000264,163.2203,-0.0754,0.344787,0.8435,-0.0129,-0.050583,-0.031502,-0.2072,-1.2669,-0.140327,-0.047343,1.2764,0.922491,-0.011555,0.033943
2025-07-30,-0.00037,117.4467,0.5128,0.304153,0.9087,1.1098,-0.06857,-0.058599,-0.3586,-3.7005,-0.22239,-0.066495,0.6502,0.944002,0.021511,0.032727
2025-07-31,-0.000559,20.4827,0.6022,0.419305,0.2106,1.7151,-0.139055,0.006281,0.0522,-3.1024,-0.331009,-0.136852,1.5887,0.932982,-0.01102,-0.001065
2025-08-01,0.000682,-280.1072,-0.8472,0.440092,-2.0306,0.1154,-0.051597,0.056062,0.3915,-0.4385,-0.114039,-0.049505,1.9785,0.930448,-0.002534,0.007956
2025-08-02,0.001907,-55.2725,-1.1322,0.374674,-0.4226,0.0625,-0.052887,-0.040432,0.0596,0.0013,-0.135729,-0.04976,0.5351,0.869188,-0.06126,-0.074814
2025-08-03,0.000323,-11.4563,-1.1884,0.249272,-0.1099,-0.0571,-0.035079,-0.000914,0.0025,0.0522,-0.133445,-0.032335,-1.686,0.863568,-0.00562,-0.069413
2025-08-04,-0.001563,25.7892,-1.0511,0.271125,0.3204,-0.2798,-0.059894,0.022983,0.0591,0.4953,-0.217649,-0.05812,2.2756,0.930353,0.066784,-9.5e-05
2025-08-05,-0.000717,90.799,-0.5805,0.316864,0.4056,-0.7177,-0.075232,0.00474,0.0482,0.85,-0.236407,-0.074006,1.2111,0.935111,0.004759,0.065924
2025-08-06,-0.000931,-84.7717,-1.0356,0.411117,-0.487,-2.1134,-0.066561,0.009242,-0.0323,0.6025,-0.159133,-0.064598,1.0594,0.919046,-0.016065,0.055478
2025-08-07,0.00088,19.9403,-0.9095,0.440737,0.3816,-1.9424,-0.068079,-0.000394,-0.1042,-0.1853,-0.149179,-0.06472,2.0903,0.917114,-0.001932,-0.013239
2025-08-08,-0.000293,33.6956,-0.7032,0.365106,0.0144,0.1025,-0.096002,0.015642,-0.029,-0.3857,-0.254697,-0.090509,1.8175,0.91712,6e-06,-0.017991
2025-08-09,0.000274,-24.7935,-0.8237,0.448695,-0.0441,0.481,-0.074529,0.003913,0.0579,0.0855,-0.152756,-0.066381,1.3002,0.88489,-0.03223,-0.034156
2025-08-10,-0.000362,-29.2106,-0.9769,0.365779,-0.2542,0.3367,-0.044177,-0.026865,-0.0464,-0.2665,-0.111147,-0.039787,1.4411,0.912327,0.027437,-0.004787
2025-08-11,-5e-05,52.8616,-0.6532,0.365405,0.4479,0.4642,-0.061644,0.029064,-0.0287,-0.4892,-0.162834,-0.058515,2.1043,0.944684,0.032357,0.027564
2025-08-12,0.000789,93.1117,-0.102,0.444872,0.9248,0.9834,-0.098817,0.009499,-0.0545,-0.9273,-0.214795,-0.093703,1.6694,0.935129,-0.009556,0.050238
2025-08-13,-7.5e-05,61.1519,0.2635,0.407783,0.041,1.5114,-0.10701,-0.006658,0.018,-0.7876,-0.253172,-0.100712,2.0689,0.930929,-0.0042,0.018602
2025-08-14,-0.001085,3.8116,0.2833,0.393992,-0.3628,0.767,-0.075771,0.00015,0.0092,-0.7081,-0.185271,-0.071663,1.7861,0.945243,0.014314,0.000559
2025-08-15,0.000373,-165.1312,-0.6913,0.407196,-0.8519,-0.0993,-0.115733,0.000253,-0.0758,-1.3738,-0.282113,-0.113572,1.2962,0.954619,0.009376,0.01949
2025-08-16,0.001746,-78.1011,-1.1429,0.672316,-0.5502,-0.6054,-0.024805,-0.028139,0.044,-1.0241,-0.032282,-0.021475,-0.8375,0.913902,-0.040717,-0.017027
2025-08-17,-0.000212,-5.6635,-1.1601,0.377368,0.0278,-0.3234,-0.069475,-0.014812,0.0778,-0.3793,-0.177581,-0.06559,-0.8161,0.879856,-0.034046,-0.065387
2025-08-18,-0.000381,38.3954,-0.9241,0.448808,0.3851,-0.3862,-0.067614,0.020864,-0.0473,-0.7712,-0.148431,-0.066096,1.2296,0.95331,0.073453,-0.001309
2025-08-19,-0.00039,5.6829,-0.8731,0.392208,0.1562,-1.1549,-0.190349,0.006173,0.092,-0.0102,-0.486316,-0.188124,1.2015,0.928886,-0.024424,0.014984
2025-08-20,-0.000322,22.8572,-0.723,0.38109,-0.0308,-1.2267,-0.080258,-0.000572,-0.0382,-0.3175,-0.208394,-0.078574,1.1489,0.943484,0.014598,0.063628
2025-08-21,0.000288,-37.9783,-0.9258,0.313483,-0.2058,-1.0697,-0.072886,0.012722,0.0078,-0.242,-0.230381,-0.071278,0.6472,0.931665,-0.011819,-0.021645
2025-08-22,0.000889,240.2667,0.4582,0.48705,1.0747,0.8569,-0.089692,-0.002337,-0.0016,-0.2447,-0.176345,-0.084117,1.5038,0.913229,-0.018436,-0.015657
2025-08-23,-0.00139,-242.0689,-0.9524,0.30029,-1.253,0.1541,-0.079829,-0.008785,-0.0577,-0.712,-0.259636,-0.076425,0.85,0.929225,0.015996,-0.014259
2025-08-24,0.001453,8.7636,-0.8934,0.271961,0.1987,0.325,-0.001087,-0.017929,0.0798,-0.0194,0.010675,0.002825,1.358,0.92145,-0.007775,-0.010215
2025-08-25,-6.7e-05,21.779,-0.7492,0.316094,0.1027,0.0427,-0.014779,0.035724,-0.0014,-0.018,-0.040405,-0.012508,0.9718,0.940256,0.018806,0.027027
2025-08-26,-0.001691,-1.0874,-0.7377,0.483358,0.2107,0.0972,-0.047978,0.008322,0.0113,0.0839,-0.097652,-0.046704,0.4502,0.94404,0.003784,0.014816
2025-08-27,0.00123,38.7766,-0.4936,0.384326,0.2326,0.3606,-0.06982,0.001317,0.0314,0.3588,-0.179135,-0.06807,-0.2499,0.951315,0.007275,0.029865
2025-08-28,-0.001646,-36.2444,-0.6913,0.277164,-0.3139,0.2525,-0.052538,-0.004278,-0.0086,0.2933,-0.186392,-0.0507,0.1745,0.941318,-0.009997,0.001062
2025-08-29,0.001481,-10.4106,-0.7461,0.285989,-0.2323,-1.0545,-0.024288,0.006386,-0.0128,0.2023,-0.07925,-0.022177,0.7154,0.934962,-0.006356,-0.009078
2025-08-30,0.001457,-51.0665,-1.0369,0.350899,-0.4175,-0.219,-0.01359,-0.053697,-0.0152,0.0648,-0.03276,-0.011314,-0.6516,0.910253,-0.024709,-0.041062
2025-08-31,0.000288,0.6816,-1.0102,0.325329,0.0015,-0.4162,-0.018222,0.048217,0.0284,0.3192,-0.04836,-0.015439,-0.3475,0.91244,0.002186,-0.028878
2025-09-01,-0.00181,1061.303,4.591,0.380896,1.3918,0.8729,0.010004,0.043948,-0.0557,-0.1709,0.031979,0.01201,0.0039,0.947608,0.035168,0.012646
2025-09-02,0.000143,-1028.8873,-0.7422,0.447915,-1.0706,-0.4083,0.011063,-0.027993,-0.1054,-1.0833,0.028828,0.012774,0.1648,0.942812,-0.004796,0.032558
2025-09-03,-7.8e-05,22.0993,-0.6102,0.48889,0.1562,-0.4848,-0.03335,-0.001034,0.0631,-0.5103,-0.064766,-0.031346,-0.1371,0.937894,-0.004917,0.025455
2025-09-04,-0.000618,3.6626,-0.5801,0.312574,0.1638,-0.0071,-0.051123,-0.039415,0.0334,-0.208,-0.161645,-0.050023,0.5514,0.956475,0.018581,0.008867
2025-09-05,0.000571,-18.7043,-0.675,0.28441,-0.2591,-0.034,-0.055409,0.019171,-0.0071,-0.292,-0.192875,-0.054126,0.5247,0.946135,-0.01034,0.003323
2025-09-06,0.00114,-31.2813,-0.8353,0.336594,-0.3977,-0.0141,-0.034108,-0.023104,0.108,0.6667,-0.0941,-0.030913,-1.5227,0.883961,-0.062174,-0.053933
2025-09-07,0.000272,-14.2065,-0.891,0.431314,-0.056,-0.0716,-0.107802,0.001489,-0.008,0.5829,-0.245521,-0.103365,-2.5321,0.855312,-0.02865,-0.101164
2025-09-08,-0.001586,58.114,-0.569,0.400388,0.6592,-0.8042,-0.076045,0.002227,-0.1334,-0.6337,-0.188366,-0.074749,0.6269,0.952339,0.097028,0.006204
2025-09-09,-0.000794,-4.0614,-0.5751,0.295917,-0.2112,0.0552,-0.008364,0.005771,-0.0016,-0.6535,-0.022995,-0.006725,0.4672,0.937446,-0.014893,0.053485
2025-09-10,0.000794,12.9157,-0.4922,0.337216,0.1032,0.0022,-0.074674,0.017865,0.0696,-0.0299,-0.218736,-0.0729,0.7367,0.936533,-0.000913,0.081222
2025-09-11,-0.000696,-38.7832,-0.6851,0.375019,-0.1849,-0.3465,-0.053489,-0.009794,-0.1041,-0.9665,-0.138668,-0.051463,0.81,0.936931,0.000397,-0.015409
2025-09-12,-6.2e-05,15.6433,-0.6019,0.37824,0.1171,0.0297,-0.085484,-0.020547,0.0567,-0.4474,-0.221468,-0.082752,1.238,0.928241,-0.00869,-0.009206
2025-09-13,0.000182,-32.7136,-0.7733,0.358521,-0.3863,0.0411,-0.051064,0.006304,0.0467,-0.0105,-0.129522,-0.04529,0.6454,0.86674,-0.061501,-0.069793
2025-09-14,0.001343,-9.7743,-0.8127,0.342032,-0.0615,0.0356,0.018071,-0.011757,0.1516,1.3677,0.06565,0.022013,-1.1258,0.875528,0.008788,-0.061402
2025-09-15,-0.000955,184.9939,0.169,0.301047,0.819,0.1954,-0.066703,0.014545,-0.2506,-0.9224,-0.218187,-0.064979,0.7108,0.948123,0.072595,0.019882
2025-09-16,-0.000795,-100.3826,-0.3623,0.387976,-0.0727,0.3339,-0.105498,0.052902,0.0193,-0.737,-0.270227,-0.104074,0.4832,0.95724,0.009116,0.090499
2025-09-17,0.000862,-32.8775,-0.5303,0.265833,-0.2493,-0.0185,-0.044034,0.001282,0.0558,-0.2193,-0.16014,-0.041944,-0.0191,0.94132,-0.01592,0.065792
2025-09-18,-0.000996,199.1543,0.517,0.275358,0.6248,0.7912,0.018295,-0.062041,-0.1117,-1.2109,0.071984,0.019635,0.7727,0.963524,0.022204,0.015401
2025-09-19,-8e-05,-198.7593,-0.5337,0.413805,-0.7418,-0.0678,-0.146738,0.032251,0.0705,-0.5574,-0.35375,-0.145408,0.2238,0.955184,-0.00834,-0.002056
2025-09-20,0.001022,-44.9162,-0.7555,0.361092,-0.3504,-0.0319,-0.00516,0.020316,0.0376,-0.1886,-0.002857,-0.001011,-2.5914,0.877347,-0.077837,-0.063973
2025-09-21,0.001243,-11.4796,-0.7991,0.311643,-0.0804,-0.0509,-0.015068,-0.028944,-0.0528,-0.6833,-0.037816,-0.011538,-2.4752,0.906356,0.029009,-0.057168
2025-09-22,-0.001153,54.0475,-0.4922,0.308797,0.5495,-0.3204,-0.056198,0.036805,0.2413,1.6479,-0.182406,-0.055209,-0.2108,0.936782,0.030426,-0.018402
2025-09-23,-0.00021,-23.3687,-0.6028,0.348903,-0.1966,-0.4443,-0.026969,-0.046485,-0.1193,0.4785,-0.072675,-0.025043,0.2828,0.932255,-0.004527,0.054908
