block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count
2024-07-14 00:00:00+00:00,8,2.0908,0.5864,1.0,36,135248.2174,-47419.1822,0.4136,23,55936.8696,3351.332562,53650.9032,25660.4446,-27990.4586,36,135248.2174,5
2024-07-15 00:00:00+00:00,16,2.333,0.3625,1.0,73,499793.9126,-52060.7152,0.6375,51,318621.9504,3860.846711,126815.0612,54356.9009,-72458.1603,73,499793.9126,6
2024-07-16 00:00:00+00:00,23,1.483,0.6374,1.0,73,455731.939,-53353.0513,0.3626,38,165244.7085,4948.818002,173498.1192,116989.1113,-56509.0079,73,455731.939,12
2024-07-17 00:00:00+00:00,16,1.8992,0.3705,1.0,73,411956.6046,-56521.6249,0.6295,50,259315.5745,4985.067613,99991.2961,52649.7341,-47341.562,73,411956.6046,7
2024-07-18 00:00:00+00:00,15,1.8218,0.4043,1.0,62,317856.9127,-55021.8763,0.5957,40,189335.8858,3532.808648,82975.5638,45545.4631,-37430.1007,62,317856.9127,7
2024-07-19 00:00:00+00:00,19,1.7671,0.4036,1.0,67,372530.0555,-44469.4881,0.5964,40,222164.2584,3492.473705,96024.5802,54341.2169,-41683.3634,67,372530.0555,8
2024-07-20 00:00:00+00:00,7,0.8219,0.3169,1.0,43,195643.6834,-39621.5242,0.6831,32,133643.6863,2959.60016,27969.0069,34030.9901,6061.9832,43,195643.6834,4
2024-07-21 00:00:00+00:00,18,1.4584,0.617,1.0,42,152820.2715,-38134.3838,0.383,14,58537.1485,3884.53189,55931.7994,38351.3237,-17580.4757,42,152820.2715,10
2024-07-22 00:00:00+00:00,8,10.527,0.082,1.0,67,1249524.1548,-39883.1732,0.918,58,1147043.447,34125.903934,93590.1967,8890.5112,-84699.6855,67,1249524.1548,1
2024-07-23 00:00:00+00:00,26,1.8595,0.5319,1.0,76,571788.7438,-44869.9908,0.4681,36,267650.0717,4077.026702,197777.7017,106360.9704,-91416.7313,76,571788.7438,14
2024-07-24 00:00:00+00:00,4,2.2959,0.0592,1.0,72,1132965.3809,-41872.5819,0.9408,66,1065924.7446,11279.988354,46700.168,20340.4683,-26359.6996,72,1132965.3809,2
2024-07-25 00:00:00+00:00,21,3.341,0.2765,1.0,85,1230688.4142,-62736.3939,0.7235,55,890458.5376,11000.556163,261853.3308,78376.5458,-183476.785,85,1230688.4142,9
2024-07-26 00:00:00+00:00,13,2.5801,0.1777,1.0,76,1116107.071,-69289.8449,0.8223,58,917723.2047,13229.963505,142970.6935,55413.1728,-87557.5206,76,1116107.071,5
2024-07-27 00:00:00+00:00,20,2.1414,0.5689,1.0,55,238629.3587,-77201.9913,0.4311,27,102881.3468,4966.426442,92535.5267,43212.4852,-49323.0415,55,238629.3587,8
2024-07-28 00:00:00+00:00,9,0.6015,0.4727,1.0,40,118092.4308,-72705.9891,0.5273,25,62270.6812,2191.384259,20965.1049,34856.6447,13891.5397,40,118092.4308,6
2024-07-29 00:00:00+00:00,13,4.0721,0.1746,1.0,80,1121688.1945,-77549.8634,0.8254,63,925866.4733,9561.827757,157214.2633,38607.458,-118606.8053,80,1121688.1945,4
2024-07-30 00:00:00+00:00,12,1.6883,0.1403,1.0,86,1113938.4684,-70205.3421,0.8597,68,957684.8919,17065.229026,98129.3292,58124.2473,-40005.082,86,1113938.4684,6
2024-07-31 00:00:00+00:00,17,3.6872,0.2763,1.0,71,642618.4789,-80983.4873,0.7237,50,465041.5687,3192.174787,139691.8134,37885.0969,-101806.7165,71,642618.4789,4
2024-08-01 00:00:00+00:00,19,2.3337,0.3117,1.0,81,731690.7126,-67806.1671,0.6883,55,503644.5349,5069.072198,159640.8606,68405.3171,-91235.5435,81,731690.7126,7
2024-08-02 00:00:00+00:00,16,1.7076,0.2538,1.0,75,797425.6616,-62852.897,0.7462,50,595062.6387,12769.059809,127623.8266,74739.1964,-52884.6302,75,797425.6616,9
2024-08-03 00:00:00+00:00,18,1.5091,0.5655,1.0,64,270158.9993,-60234.9743,0.4345,38,117394.71,4358.662834,91880.9358,60883.3536,-30997.5822,64,270158.9993,8
2024-08-04 00:00:00+00:00,27,2.4389,0.5149,1.0,71,317955.7626,-72005.863,0.4851,34,154232.6915,4581.763238,116113.8762,47609.1949,-68504.6813,71,317955.7626,10
2024-08-05 00:00:00+00:00,58,1.9026,0.4859,1.0,202,2058931.432,-99505.8483,0.5141,117,1058477.8528,12541.394644,655780.1409,344673.4383,-311106.7026,202,2058931.432,27
2024-08-06 00:00:00+00:00,23,1.4745,0.4183,1.0,100,1145341.6909,-106914.4644,0.5817,68,666231.956,9733.128137,285487.5649,193622.17,-91865.3949,100,1145341.6909,9
2024-08-07 00:00:00+00:00,28,1.7775,0.4514,1.0,107,921002.0677,-108994.7684,0.5486,63,505278.4389,9832.460658,266046.2364,149677.3924,-116368.844,107,921002.0677,16
2024-08-08 00:00:00+00:00,16,2.3375,0.2199,1.0,93,715142.4714,-104962.7165,0.7801,68,557910.3554,5546.68647,110121.6481,47110.4679,-63011.1803,93,715142.4714,9
2024-08-09 00:00:00+00:00,13,1.0338,0.405,1.0,66,538420.568,-97924.7811,0.595,41,320359.8696,4554.640255,110839.8904,107220.808,-3619.0824,66,538420.568,12
2024-08-10 00:00:00+00:00,16,2.7292,0.6404,1.0,42,177478.2817,-101025.1402,0.3596,19,63825.1018,3072.844862,83176.6381,30476.5418,-52700.0962,42,177478.2817,7
2024-08-11 00:00:00+00:00,20,1.8282,0.7964,1.0,41,183711.778,-97359.3579,0.2036,11,37406.8568,3307.414238,94574.563,51730.3582,-42844.2048,41,183711.778,10
2024-08-12 00:00:00+00:00,21,2.0551,0.4538,1.0,76,609952.6834,-66571.6435,0.5462,48,333158.0613,5692.122322,186193.6621,90600.9599,-95592.7022,76,609952.6834,7
2024-08-13 00:00:00+00:00,23,1.4002,0.504,1.0,87,355201.8076,-57711.9116,0.496,50,176180.882,3255.320095,104434.0983,74586.8274,-29847.271,87,355201.8076,14
2024-08-14 00:00:00+00:00,11,1.4666,0.28,1.0,68,505469.9454,-44912.536,0.72,50,363948.7561,4136.548302,84147.2022,57373.987,-26773.2152,68,505469.9454,7
2024-08-15 00:00:00+00:00,16,1.5351,0.448,1.0,75,395175.8767,-41249.0426,0.552,50,218138.348,6984.275201,107202.1274,69835.4013,-37366.7261,75,395175.8767,9
2024-08-16 00:00:00+00:00,17,2.7744,0.5366,1.0,58,368130.139,-53997.7192,0.4634,35,170602.7357,8057.042902,145193.6111,52333.7922,-92859.8188,58,368130.139,6
2024-08-17 00:00:00+00:00,12,3.352,0.6474,0.9662,35,114161.6715,-52375.4513,0.3526,24,41658.6566,3135.530769,58922.2925,17578.0714,-41344.2211,39,118159.0205,3
2024-08-18 00:00:00+00:00,10,2.1234,0.4256,1.0,36,116221.6883,-48796.6562,0.5744,22,66753.2594,2925.108539,33630.5339,15837.895,-17792.6389,36,116221.6883,4
2024-08-19 00:00:00+00:00,28,1.2834,0.4237,1.0,86,509892.6255,-38970.9542,0.5763,50,293831.7734,7705.936663,121436.8201,94624.0319,-26812.7882,86,509892.6255,8
2024-08-20 00:00:00+00:00,25,2.4619,0.4175,1.0,83,357631.1663,-43715.0463,0.5825,50,208306.93,3352.762078,106190.0761,43134.1602,-63055.9159,83,357631.1663,8
2024-08-21 00:00:00+00:00,24,2.6766,0.4117,1.0,66,439314.2287,-51673.926,0.5883,35,258432.304,4455.17523,131683.6489,49198.2758,-82485.3731,66,439314.2287,7
2024-08-22 00:00:00+00:00,21,2.0243,0.4319,1.0,70,513779.456,-57073.2177,0.5681,42,291864.8038,7243.662395,148538.21,73376.4422,-75161.7678,70,513779.456,7
2024-08-23 00:00:00+00:00,20,8.2478,0.7383,1.0,68,772740.6814,-107686.4014,0.2617,40,202199.1909,26440.879048,508846.7975,61694.693,-447152.1045,68,772740.6814,8
2024-08-24 00:00:00+00:00,19,1.9255,0.7082,1.0,46,234725.9508,-109292.9155,0.2918,15,68492.5438,4297.015829,109411.6134,56821.7936,-52589.8198,46,234725.9508,12
2024-08-25 00:00:00+00:00,25,1.936,0.8247,1.0,46,111720.3156,-110946.9751,0.1753,12,19588.8474,2271.387967,60751.2624,31380.2058,-29371.0566,46,111720.3156,9
2024-08-26 00:00:00+00:00,19,2.7044,0.5392,1.0,61,402103.4229,-121366.5132,0.4608,33,185303.725,4600.751744,158274.6264,58525.0714,-99749.5549,61,402103.4229,9
2024-08-27 00:00:00+00:00,30,3.3345,0.5594,1.0,78,470690.7158,-132618.874,0.4406,39,207368.2203,4333.14529,202572.4684,60750.027,-141822.4414,78,470690.7158,9
2024-08-28 00:00:00+00:00,37,1.5125,0.4759,1.0,116,690299.0478,-130408.2294,0.5241,66,361769.0976,8640.626788,197770.4055,130759.5446,-67010.8609,116,690299.0478,13
2024-08-29 00:00:00+00:00,17,2.2511,0.467,1.0,70,480628.4306,-132011.1239,0.533,44,256152.3967,6677.655776,155429.0317,69047.0022,-86382.0295,70,480628.4306,9
2024-08-30 00:00:00+00:00,33,3.6647,0.6442,1.0,76,436069.4107,-91057.9507,0.3558,33,155140.4888,4409.532909,220704.4068,60224.5151,-160479.8917,76,436069.4107,10
2024-08-31 00:00:00+00:00,14,13.7476,0.7583,1.0,38,227821.2569,-104876.7237,0.2417,21,55072.7627,10670.040544,161034.8624,11713.6318,-149321.2306,38,227821.2569,3
2024-09-01 00:00:00+00:00,14,3.1913,0.8566,1.0,45,260223.0693,-117330.4789,0.1434,19,37303.4447,11575.810369,169733.4838,53186.1407,-116547.3432,45,260223.0693,12
2024-09-02 00:00:00+00:00,24,2.3605,0.6158,1.0,66,309275.3254,-114095.619,0.3842,32,118824.9616,3701.621607,133777.9499,56672.4139,-77105.536,66,309275.3254,10
2024-09-03 00:00:00+00:00,29,2.7831,0.598,1.0,98,858745.4821,-128411.6074,0.402,53,345233.3197,25483.962102,377773.2612,135738.9012,-242034.3601,98,858745.4821,16
2024-09-04 00:00:00+00:00,26,2.4129,0.531,1.0,81,504297.7183,-134676.4639,0.469,42,236502.5558,4045.33235,189330.0095,78465.153,-110864.8565,81,504297.7183,13
2024-09-05 00:00:00+00:00,20,2.2045,0.3086,1.0,76,454853.1697,-129872.7412,0.6914,49,314497.5613,7245.100676,96555.7896,43799.8188,-52755.9707,76,454853.1697,7
2024-09-06 00:00:00+00:00,30,1.8051,0.5063,1.0,97,500871.38,-117345.3058,0.4937,54,247272.3417,4051.483512,163193.4409,90405.5974,-72787.8434,97,500871.38,13
2024-09-07 00:00:00+00:00,23,3.106,0.7152,1.0,61,256267.1348,-109444.0652,0.2848,30,72975.5071,6366.509708,138652.087,44639.5407,-94012.5462,61,256267.1348,8
2024-09-08 00:00:00+00:00,11,1.0667,0.4626,1.0,45,129193.0309,-93070.1478,0.5374,29,69427.9348,1903.599294,30847.5087,28917.5873,-1929.9214,45,129193.0309,5
2024-09-09 00:00:00+00:00,23,3.1521,0.6275,1.0,75,505171.1242,-105526.5652,0.3725,39,188179.1329,11727.851316,240646.2247,76345.7666,-164300.4581,75,505171.1242,13
2024-09-10 00:00:00+00:00,18,1.3003,0.608,1.0,84,685182.536,-78719.0425,0.392,53,268616.2685,15045.749951,235473.9841,181092.2834,-54381.7008,84,685182.536,13
2024-09-11 00:00:00+00:00,39,2.4205,0.7061,1.0,93,952229.0876,-102769.7595,0.2939,40,279875.3195,20077.711475,475786.822,196566.946,-279219.876,93,952229.0876,14
2024-09-12 00:00:00+00:00,27,4.8654,0.6039,1.0,82,461395.9156,-121466.8127,0.3961,45,182746.2261,7134.684603,231142.5162,47507.1733,-183635.3428,82,461395.9156,10
2024-09-13 00:00:00+00:00,30,0.6502,0.4559,1.0,102,529685.7343,-103756.391,0.5441,59,288221.4795,11018.242233,95139.5733,146324.6815,51185.1081,102,529685.7343,13
2024-09-14 00:00:00+00:00,18,2.1971,0.8181,1.0,51,181147.6829,-98253.3525,0.1819,23,32948.2362,7109.140373,101845.3617,46354.0851,-55491.2767,51,181147.6829,10
2024-09-15 00:00:00+00:00,14,1.7838,0.5165,1.0,53,179977.0445,-101716.6548,0.4835,31,87015.3246,4032.459878,59567.3788,33394.3412,-26173.0376,53,179977.0445,8
2024-09-16 00:00:00+00:00,28,2.9356,0.432,1.0,97,556328.0737,-95131.4718,0.568,57,315987.7634,5000.930257,179272.2435,61068.0668,-118204.1767,97,556328.0737,12
2024-09-17 00:00:00+00:00,23,1.8493,0.3826,1.0,82,504525.8174,-95583.3292,0.6174,48,311476.2629,6312.043885,125297.1287,67752.4258,-57544.7029,82,504525.8174,11
2024-09-18 00:00:00+00:00,30,2.5849,0.5702,1.0,69,437312.6175,-71443.2417,0.4298,28,187961.8676,4033.885058,179795.0065,69555.7434,-110239.2631,69,437312.6175,11
2024-09-19 00:00:00+00:00,29,4.4938,0.7239,1.0,90,774169.5983,-96125.4241,0.2761,45,213734.3002,17419.94786,458422.9588,102012.3392,-356410.6196,90,774169.5983,16
2024-09-20 00:00:00+00:00,25,1.0774,0.3827,1.0,84,607797.1767,-104676.3847,0.6173,44,375167.2445,10814.997256,120650.7742,111979.158,-8671.6162,84,607797.1767,15
2024-09-21 00:00:00+00:00,19,2.8112,0.6371,1.0,47,202111.0817,-105490.7259,0.3629,22,73348.0188,4407.875996,94977.3639,33785.699,-61191.6649,47,202111.0817,6
2024-09-22 00:00:00+00:00,21,1.8122,0.7247,1.0,47,182468.7357,-107207.809,0.2753,19,50225.3011,3459.935635,85218.0271,47025.4075,-38192.6195,47,182468.7357,7
2024-09-23 00:00:00+00:00,37,1.4164,0.4328,1.0,94,747035.4579,-98280.7188,0.5672,43,423746.9154,12222.83577,189501.544,133786.9985,-55714.5455,94,747035.4579,14
2024-09-24 00:00:00+00:00,21,2.3376,0.4415,1.0,76,664124.5606,-106846.2728,0.5585,46,370928.9881,8660.911255,205349.5766,87845.9959,-117503.5806,76,664124.5606,9
2024-09-25 00:00:00+00:00,16,1.0714,0.3828,1.0,75,680530.6105,-92380.9126,0.6172,48,420038.6199,8312.713929,134736.8662,125755.1245,-8981.7416,75,680530.6105,11
2024-09-26 00:00:00+00:00,21,1.6881,0.4612,1.0,84,435759.6052,-48815.4655,0.5388,51,234768.1928,3369.547419,126221.9512,74769.4613,-51452.4899,84,435759.6052,12
2024-09-27 00:00:00+00:00,22,2.1248,0.3951,1.0,90,593832.4498,-59640.3541,0.6049,58,359238.4571,3768.243022,159519.9146,75074.0782,-84445.8364,90,593832.4498,10
2024-09-28 00:00:00+00:00,12,1.7524,0.4647,1.0,52,189570.497,-54339.1743,0.5353,35,101471.0178,3172.152349,56091.4429,32008.0364,-24083.4065,52,189570.497,5
2024-09-29 00:00:00+00:00,18,2.0655,0.7065,0.9816,51,159921.0514,-54598.3935,0.2935,25,47817.2178,3010.980636,77555.4932,37548.3393,-40007.1539,54,162921.0503,11
2024-09-30 00:00:00+00:00,20,2.4065,0.3614,1.0,79,702915.1304,-61621.4452,0.6386,50,448913.632,6680.581181,179438.7029,74562.7955,-104875.9073,79,702915.1304,9
2024-10-01 00:00:00+00:00,25,2.488,0.4156,1.0,102,798133.7977,-65049.6292,0.5844,67,466445.1953,9070.600562,236594.7357,95093.8667,-141500.8691,102,798133.7977,10
2024-10-02 00:00:00+00:00,37,3.2307,0.5952,1.0,105,646912.257,-92767.964,0.4048,53,261885.2781,6840.977288,294018.532,91008.4469,-203010.0851,105,646912.257,15
2024-10-03 00:00:00+00:00,19,1.3884,0.4694,1.0,78,469896.5272,-90542.4754,0.5306,43,249316.7291,4385.77119,128226.9338,92352.8644,-35874.0694,78,469896.5272,16
2024-10-04 00:00:00+00:00,17,2.2754,0.3317,1.0,64,435632.7367,-86517.7255,0.6683,42,291119.0429,5747.621993,100393.1404,44120.5534,-56272.587,64,435632.7367,5
2024-10-05 00:00:00+00:00,8,2.0882,0.1602,1.0,45,452119.3583,-86723.0521,0.8398,34,379693.7323,7144.102786,48973.1595,23452.4664,-25520.693,45,452119.3583,3
2024-10-06 00:00:00+00:00,10,1.1667,0.5376,0.925,33,109105.7546,-81704.5483,0.4624,27,54549.1132,2820.026257,34143.3097,29265.6823,-4877.6274,42,117958.1053,5
2024-10-07 00:00:00+00:00,23,2.4995,0.5193,1.0,76,459854.74,-81339.6795,0.4807,44,221055.7447,4229.213881,170560.4105,68238.5848,-102321.8257,76,459854.74,9
2024-10-08 00:00:00+00:00,27,2.0601,0.5836,1.0,74,380347.0242,-72109.6808,0.4164,35,158386.8387,3527.396294,149425.5316,72534.6539,-76890.8777,74,380347.0242,12
2024-10-09 00:00:00+00:00,18,1.9282,0.4009,1.0,82,400675.8895,-50382.826,0.5991,55,240029.3805,3051.73836,105784.3053,54862.2037,-50922.1016,82,400675.8895,9
2024-10-10 00:00:00+00:00,18,1.0843,0.4457,1.0,79,451988.6138,-46422.0235,0.5543,43,250547.4164,6919.686476,104794.8248,96646.3726,-8148.4522,79,451988.6138,18
2024-10-11 00:00:00+00:00,12,1.5436,0.3335,1.0,72,603319.7601,-44525.8934,0.6665,48,402127.0191,7703.288947,122096.2085,79096.5325,-42999.676,72,603319.7601,12
2024-10-12 00:00:00+00:00,22,1.5897,0.7656,1.0,53,189494.9153,-45599.2965,0.2344,19,44426.9704,3435.964087,89051.2297,56016.7152,-33034.5145,53,189494.9153,12
2024-10-13 00:00:00+00:00,18,1.4986,0.8151,1.0,44,163523.3888,-48702.3157,0.1849,17,30229.0636,3542.401619,79946.5438,53347.7814,-26598.7624,44,163523.3888,9
2024-10-14 00:00:00+00:00,29,1.4082,0.5224,1.0,95,391118.3082,-39031.9753,0.4776,50,186814.3801,3402.294716,119466.6855,84837.2427,-34629.4428,95,391118.3082,16
2024-10-15 00:00:00+00:00,34,2.5666,0.4911,1.0,103,663252.8146,-48487.1613,0.5089,55,337513.2534,5942.224513,234408.3703,91331.1909,-143077.1794,103,663252.8146,14
2024-10-16 00:00:00+00:00,31,0.5895,0.6578,1.0,87,690634.8351,-24450.4085,0.3422,38,236364.8356,21386.5451,168467.416,285802.5835,117335.1675,87,690634.8351,18
2024-10-17 00:00:00+00:00,23,1.6188,0.4348,1.0,86,547358.3535,-31320.9222,0.5652,51,309352.2189,6243.769795,147124.0914,90882.0432,-56242.0481,86,547358.3535,12
2024-10-18 00:00:00+00:00,27,2.5972,0.5196,1.0,92,592436.3685,-44703.104,0.4804,52,284617.2896,5242.535378,222247.0135,85572.0654,-136674.948,92,592436.3685,13
2024-10-19 00:00:00+00:00,16,2.8731,0.5443,1.0,50,194379.4493,-47293.6348,0.4557,30,88577.6487,3378.987649,78485.0156,27316.785,-51168.2306,50,194379.4493,4
2024-10-20 00:00:00+00:00,15,3.7926,0.6852,1.0,59,340924.1922,-62940.2601,0.3148,35,107309.0144,15743.919186,184870.1586,48745.0191,-136125.1395,59,340924.1922,9
2024-10-21 00:00:00+00:00,18,0.957,0.4766,1.0,87,425004.7788,-57357.2623,0.5234,54,222461.379,3456.803747,99045.929,103497.4709,4451.5419,87,425004.7788,15
2024-10-22 00:00:00+00:00,22,1.3914,0.4711,1.0,99,462202.2296,-42009.3342,0.5289,56,244448.9637,3404.14244,126697.4743,91055.7916,-35641.6827,99,462202.2296,21
2024-10-23 00:00:00+00:00,24,1.7237,0.4959,1.0,85,514626.9709,-68458.2893,0.5041,43,259423.4687,4434.745213,161505.5101,93697.9922,-67807.5179,85,514626.9709,18
2024-10-24 00:00:00+00:00,21,1.2302,0.4837,1.0,98,474445.5165,-63807.2545,0.5163,56,244945.0538,4085.672524,126592.6337,102907.8289,-23684.8048,98,474445.5165,21
2024-10-25 00:00:00+00:00,18,1.8298,0.5626,1.0,94,1293098.6984,-74754.698,0.4374,63,565654.8576,24079.461389,470375.4465,257068.3943,-213307.0522,94,1293098.6984,13
2024-10-26 00:00:00+00:00,15,1.0593,0.6412,1.0,56,238475.5447,-68074.1646,0.3588,27,85564.8419,2774.186316,78657.5999,74253.103,-4404.4969,56,238475.5447,14
2024-10-27 00:00:00+00:00,13,1.1323,0.7221,1.0,45,185609.3632,-49815.3861,0.2779,20,51579.0335,3186.636503,71172.0098,62858.32,-8313.6898,45,185609.3632,12
2024-10-28 00:00:00+00:00,17,1.3207,0.3851,1.0,77,596399.0118,-54985.2972,0.6149,49,366738.7203,4466.751749,130699.0638,98961.2277,-31737.8361,77,596399.0118,11
2024-10-29 00:00:00+00:00,23,1.4172,0.3663,1.0,116,1068124.6538,-59541.9643,0.6337,77,676824.8325,10178.039747,229419.0869,161880.7345,-67538.3523,116,1068124.6538,16
2024-10-30 00:00:00+00:00,35,1.5554,0.5367,1.0,123,661575.2343,-60879.6812,0.4633,59,306485.2704,4087.362258,216130.7502,138959.2137,-77171.5366,123,661575.2343,29
2024-10-31 00:00:00+00:00,24,1.0434,0.5463,1.0,79,586739.1875,-58468.2661,0.4537,38,266224.2676,7050.730154,163659.9096,156855.0104,-6804.8992,79,586739.1875,17
2024-11-01 00:00:00+00:00,25,2.336,0.5273,1.0,81,600247.6519,-46105.3679,0.4727,42,283716.1633,6083.362916,221649.1265,94882.3621,-126766.7644,81,600247.6519,14
2024-11-02 00:00:00+00:00,12,1.8501,0.4447,1.0,51,302925.6087,-51215.9294,0.5553,30,168215.8969,6758.169797,87444.0696,47265.6421,-40178.4276,51,302925.6087,9
2024-11-03 00:00:00+00:00,11,1.2853,0.3706,1.0,50,279813.4559,-51877.9049,0.6294,32,176114.7941,5581.049903,58323.0899,45375.5719,-12947.518,50,279813.4559,7
2024-11-04 00:00:00+00:00,16,1.977,0.3967,1.0,77,534328.1766,-57281.5955,0.6033,50,322366.4519,4525.130154,140762.6976,71199.0271,-69563.6705,77,534328.1766,11
2024-11-05 00:00:00+00:00,20,2.0025,0.356,1.0,81,739238.5692,-60184.867,0.644,51,476091.8717,6341.481983,175503.9751,87642.7225,-87861.2526,81,739238.5692,10
2024-11-06 00:00:00+00:00,39,1.6093,0.6021,1.0,124,982391.5454,-68891.8277,0.3979,57,390886.6595,6302.661039,364812.5739,226692.312,-138120.2619,124,982391.5454,28
2024-11-07 00:00:00+00:00,47,2.0258,0.4544,1.0,133,829873.4471,-86183.1344,0.5456,73,452760.2023,6320.295871,252478.6453,124634.5995,-127844.0458,133,829873.4471,13
2024-11-08 00:00:00+00:00,21,0.9567,0.3941,1.0,93,570698.573,-67362.0969,0.6059,56,345813.9099,4414.853921,109952.0824,114932.5807,4980.4984,93,570698.573,16
2024-11-09 00:00:00+00:00,36,2.9045,0.7655,1.0,78,656730.6874,-96650.9035,0.2345,29,154031.9997,17323.631016,373949.381,128749.3067,-245200.0742,78,656730.6874,13
2024-11-10 00:00:00+00:00,40,2.8641,0.6144,1.0,102,796169.5496,-128514.1209,0.3856,45,306982.2586,10061.077759,362588.6654,126598.6256,-235990.0398,102,796169.5496,17
2024-11-11 00:00:00+00:00,52,1.4906,0.6769,1.0,134,869034.9169,-135129.9951,0.3231,62,280771.8036,7283.293164,352068.9515,236194.1617,-115874.7897,134,869034.9169,20
2024-11-12 00:00:00+00:00,30,0.7962,0.4377,1.0,148,1474485.1026,-112118.4088,0.5623,104,829072.1726,10421.258333,286096.5392,359316.3908,73219.8516,148,1474485.1026,14
2024-11-13 00:00:00+00:00,40,1.9273,0.5016,1.0,127,1033005.7381,-115836.6019,0.4984,74,514815.5061,7396.285805,341168.9227,177021.3093,-164147.6134,127,1033005.7381,13
2024-11-14 00:00:00+00:00,34,4.2159,0.3534,1.0,115,678563.8281,-118693.4182,0.6466,71,438777.7597,4100.630005,193813.9142,45972.1542,-147841.76,115,678563.8281,10
2024-11-15 00:00:00+00:00,35,4.3713,0.4201,1.0,112,676632.3446,-144895.295,0.5799,65,392347.0899,4193.250575,231358.9471,52926.3075,-178432.6396,112,676632.3446,12
2024-11-16 00:00:00+00:00,29,1.3967,0.6337,1.0,85,462559.8608,-116796.7571,0.3663,47,169449.786,5979.846487,170810.1917,122299.8831,-48510.3086,85,462559.8608,9
2024-11-17 00:00:00+00:00,25,2.0584,0.5813,1.0,75,374375.9959,-93842.2123,0.4187,40,156756.6426,5848.060058,146463.7898,71155.5635,-75308.2262,75,374375.9959,10
2024-11-18 00:00:00+00:00,36,2.735,0.5322,1.0,107,764865.9278,-104301.8732,0.4678,65,357798.303,7100.424859,298080.0203,108987.6044,-189092.416,107,764865.9278,6
2024-11-19 00:00:00+00:00,39,2.4616,0.5006,1.0,131,802001.3191,-138978.999,0.4994,83,400511.6801,10165.245579,285504.8341,115984.8049,-169520.0292,131,802001.3191,9
2024-11-20 00:00:00+00:00,40,1.889,0.469,1.0,119,846247.6779,-132978.1109,0.531,71,449323.2316,7746.037723,259532.9214,137391.5248,-122141.3966,119,846247.6779,8
2024-11-21 00:00:00+00:00,51,1.1809,0.4336,1.0,154,1286699.2996,-118470.1964,0.5664,91,728734.8316,9713.257656,302125.4132,255839.0548,-46286.3584,154,1286699.2996,12
2024-11-22 00:00:00+00:00,44,2.848,0.5019,1.0,136,1301647.3356,-137797.9174,0.4981,79,648385.2598,15005.510343,483494.3812,169767.6946,-313726.6866,136,1301647.3356,13
2024-11-23 00:00:00+00:00,44,2.8584,0.541,1.0,126,476050.0237,-148587.9996,0.459,75,218517.3969,4309.877977,190786.7554,66745.8714,-124040.884,126,476050.0237,7
2024-11-24 00:00:00+00:00,25,2.1631,0.5199,1.0,80,306937.0785,-146212.7915,0.4801,45,147350.2463,3317.843002,109134.3009,50452.5313,-58681.7697,80,306937.0785,10
2024-11-25 00:00:00+00:00,35,2.1881,0.5255,1.0,132,1335171.8271,-156553.3057,0.4745,79,633527.7809,10084.219686,481560.0306,220084.0156,-261476.015,132,1335171.8271,18
2024-11-26 00:00:00+00:00,43,1.9803,0.5413,1.0,103,843925.1801,-153800.6203,0.4587,49,387137.1629,5966.405546,303519.6245,153268.3927,-150251.2319,103,843925.1801,11
2024-11-27 00:00:00+00:00,36,1.5366,0.4659,1.0,118,951771.1329,-149753.4612,0.5341,65,508334.8727,7448.965945,268623.7714,174812.4888,-93811.2826,118,951771.1329,17
2024-11-28 00:00:00+00:00,40,2.1232,0.6095,1.0,96,759136.3404,-166912.6187,0.3905,40,296436.1882,5913.587788,314550.3066,148149.8456,-166400.461,96,759136.3404,16
2024-11-29 00:00:00+00:00,15,1.5169,0.3231,1.0,89,807005.4621,-129742.9026,0.6769,67,546296.0771,5840.506569,157124.0294,103585.3556,-53538.6738,89,807005.4621,7
2024-11-30 00:00:00+00:00,28,1.6497,0.6374,1.0,89,433636.1557,-121704.501,0.3626,45,157223.572,4317.901709,172092.3282,104320.2555,-67772.0727,89,433636.1557,16
2024-12-01 00:00:00+00:00,31,0.8696,0.7421,1.0,82,387111.1234,-110458.7631,0.2579,36,99844.9881,6640.260242,133613.8701,153652.2652,20038.3951,82,387111.1234,15
2024-12-02 00:00:00+00:00,37,1.5495,0.5226,1.0,123,1198466.5997,-92389.0366,0.4774,71,572155.4017,7476.360853,380649.5636,245661.6344,-134987.9293,123,1198466.5997,15
2024-12-03 00:00:00+00:00,44,1.4329,0.6385,1.0,122,1129382.8132,-89254.5601,0.3615,61,408264.5717,7489.758613,424714.0691,296404.1725,-128309.8966,122,1129382.8132,17
2024-12-04 00:00:00+00:00,48,1.3148,0.5569,1.0,146,1298558.4945,-89901.9065,0.4431,80,575419.3437,8033.149921,410740.929,312398.2218,-98342.7073,146,1298558.4945,18
