date,eth_price
2023-12-01 00:00:00+00:00,2088.3166089616125
2023-12-02 00:00:00+00:00,2111.383666222226
2023-12-03 00:00:00+00:00,2164.6107148523192
2023-12-04 00:00:00+00:00,2231.333015294024
2023-12-05 00:00:00+00:00,2236.2508856726686
2023-12-06 00:00:00+00:00,2269.6585353381447
2023-12-07 00:00:00+00:00,2280.5645937748864
2023-12-08 00:00:00+00:00,2361.256632157442
2023-12-09 00:00:00+00:00,2360.059371950561
2023-12-10 00:00:00+00:00,2349.937816073318
2023-12-11 00:00:00+00:00,2241.071214396032
2023-12-12 00:00:00+00:00,2212.2595482924226
2023-12-13 00:00:00+00:00,2197.581686147317
2023-12-14 00:00:00+00:00,2278.6411859272484
2023-12-15 00:00:00+00:00,2263.9303167277817
2023-12-16 00:00:00+00:00,2242.965532269741
2023-12-17 00:00:00+00:00,2220.021086690548
2023-12-18 00:00:00+00:00,2170.828419254822
2023-12-19 00:00:00+00:00,2213.534922477412
2023-12-20 00:00:00+00:00,2208.391274913491
2023-12-21 00:00:00+00:00,2221.5073042085537
2023-12-22 00:00:00+00:00,2291.8865778901013
2023-12-23 00:00:00+00:00,2293.7634492649263
2023-12-24 00:00:00+00:00,2294.051144920267
2023-12-25 00:00:00+00:00,2277.371228020585
2023-12-26 00:00:00+00:00,2238.9761750024727
2023-12-27 00:00:00+00:00,2284.208358833396
2023-12-28 00:00:00+00:00,2384.573879144648
2023-12-29 00:00:00+00:00,2338.1751490776114
2023-12-30 00:00:00+00:00,2297.6184272564856
2023-12-31 00:00:00+00:00,2295.1998730972305
2024-01-01 00:00:00+00:00,2302.880339344182
2024-01-02 00:00:00+00:00,2380.469122450789
2024-01-03 00:00:00+00:00,2297.308237369882
2024-01-04 00:00:00+00:00,2245.172794911228
2024-01-05 00:00:00+00:00,2245.6632316796754
2024-01-06 00:00:00+00:00,2244.452247909805
2024-01-07 00:00:00+00:00,2242.0264347213683
2024-01-08 00:00:00+00:00,2253.6130718374056
2024-01-09 00:00:00+00:00,2293.493436253588
2024-01-10 00:00:00+00:00,2408.951586752408
2024-01-11 00:00:00+00:00,2609.966386828828
2024-01-12 00:00:00+00:00,2606.8158022510693
2024-01-13 00:00:00+00:00,2549.4990223641857
2024-01-14 00:00:00+00:00,2540.58101853987
2024-01-15 00:00:00+00:00,2518.597474403693
2024-01-16 00:00:00+00:00,2544.386261821703
2024-01-17 00:00:00+00:00,2551.1013220769687
2024-01-18 00:00:00+00:00,2506.804335651978
2024-01-19 00:00:00+00:00,2472.967305862701
2024-01-20 00:00:00+00:00,2471.3946029116446
2024-01-21 00:00:00+00:00,2471.277743547
2024-01-22 00:00:00+00:00,2390.7832200692505
